sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Tara had figured out who the teenagers that marry won't boast about.,Tara had figured out that the teenagers that marry won't boast about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,13,1.562181575577758,1.595172975322212,-0.032991399744453975,0,-94.36926126480103,-91.87611389160156,-117.8019848984674,-115.80370852143474,15,15
Many teenagers realized who these teenagers that shouldn't surrender wouldn't listen to.,Many teenagers realized that these teenagers that shouldn't surrender wouldn't listen to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,14,2.116117381746737,2.5144019780178573,-0.39828459627112034,0,-94.92179317306727,-86.94924785196781,-126.66355389926832,-124.66527752223567,15,15
Steve doesn't discover what the university that doesn't fight argued about.,Steve doesn't discover that the university that doesn't fight argued about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,15,1.6207382732418754,1.6684175830523071,-0.04767930981043178,0,-84.92614611750469,-83.01017037034035,-107.61648194289094,-106.36801653307265,14,14
Some lady is finding out who some photographs that can't aggravate Sheila haven't looked like.,Some lady is finding out that some photographs that can't aggravate Sheila haven't looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,16,2.2505324550141963,2.1465315466214134,0.10400090839278286,1,-109.11284807277843,-109.09058895520866,-151.87296471804817,-149.8746883410155,19,19
Joseph found out who many doctors that had littered revealed.,Joseph found out that many doctors that had littered revealed.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,17,1.0586141315903992,1.0891491879366517,-0.03053505634625253,0,-81.32305860519409,-78.98889660835266,-92.96781405268848,-90.96953767565583,11,11
Leslie concealed what patients that are changing weren't lifting.,Leslie concealed that patients that are changing weren't lifting.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,18,2.059600490472448,2.156980356036603,-0.09737986556415512,0,-81.60242525674403,-79.18540146015584,-106.3176311424134,-105.06916573259508,12,12
Tara could learn what the waitress that lifts many hospitals biked to.,Tara could learn that the waitress that lifts many hospitals biked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,19,0.8719074615712069,0.9848115101370316,-0.1129040485658247,0,-112.4323251247406,-109.49029898643494,-125.5109370483087,-124.26247163849041,15,15
All people figure out what that guy that has existed wore.,All people figure out that that guy that has existed wore.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,20,1.778507627838427,1.570697037923658,0.20781058991476908,1,-69.07971608638763,-70.32497775554657,-90.42180762044876,-89.17334221063047,12,12
Rachel hasn't learned who every museum that isn't replying was listening to.,Rachel hasn't learned that every museum that isn't replying was listening to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,21,1.9680100866432237,2.1909447388544194,-0.22293465221119568,0,-97.75360191147774,-92.18837109906599,-129.24176329776932,-127.2434869207367,16,16
This waitress hasn't figured out who a hospital that can't sell a lot of bicycles shouldn't listen to.,This waitress hasn't figured out that a hospital that can't sell a lot of bicycles shouldn't listen to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,22,2.6458108859582152,2.6026803643197627,0.043130521638452546,1,-107.75875844806433,-106.70935354707763,-165.96659793914506,-163.9683215621124,22,22
Most patients have remembered who a lot of committees that shouldn't interact do dislike.,Most patients have remembered that a lot of committees that shouldn't interact do dislike.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,23,1.8367115906835192,2.048838628150307,-0.21212703746678763,0,-102.41795177850872,-97.0256428020075,-131.80533722944503,-129.8070608524124,16,16
Steve does discover who a lot of schools that couldn't lie have talked to.,Steve does discover that a lot of schools that couldn't lie have talked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,24,1.5573304591200081,1.6681635368737187,-0.11083307775371054,0,-94.17373909149319,-90.40213347040117,-119.09102643741332,-117.09275006038067,16,16
Angela finds out what most universities that hadn't changed hadn't disliked.,Angela finds out that most universities that hadn't changed hadn't disliked.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,25,2.69019667199337,2.5720552253682265,0.11814144662514359,1,-89.13065158203244,-89.6543078715913,-129.483601661933,-128.2351362521147,15,15
Cindy figures out who these teenagers that scratch found.,Cindy figures out that these teenagers that scratch found.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,26,0.9897837348790048,1.0221044210346928,-0.03232068615568795,0,-86.20300221443176,-83.81687760353088,-98.08040703297982,-96.0821306559472,12,12
All organizations discover what the adult that had fallen asleep was wearing.,All organizations discover that the adult that had fallen asleep was wearing.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,27,1.8300461122270717,1.81568449296983,0.014361619257241776,1,-79.24590957164764,-78.18414521217346,-103.03650903059957,-101.78804362078125,13,13
Kenneth investigated who the cashiers that perform cared for.,Kenneth investigated that the cashiers that perform cared for.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,28,1.8857483522935137,1.9285984423344047,-0.04285009004089102,0,-82.82297474145889,-80.31049728393555,-105.45195496898106,-103.4536785919484,12,12
Dana wasn't discovering what some oxen that fall find.,Dana wasn't discovering that some oxen that fall find.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,29,1.2716633654637826,1.3537300213148806,-0.08206665585109807,0,-86.61273069586605,-84.29739875998348,-103.14435444689522,-101.89588903707693,13,13
Guy isn't remembering what all deer that don't escape find.,Guy isn't remembering that all deer that don't escape find.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,30,1.0663542814308253,1.2449477987592799,-0.17859351732845452,0,-86.18840631842613,-82.61822518333793,-100.05101197702686,-98.80254656720857,13,13
Veronica forgot what the student that worries goes to.,Veronica forgot that the student that worries goes to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,31,1.51656487645128,1.6417799308275676,-0.12521505437628755,0,-73.79918229579926,-71.1733512878418,-90.48139593676333,-89.23293052694504,11,11
Guy concealed what every guy that will remember Ann dropped by.,Guy concealed that every guy that will remember Ann dropped by.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,32,0.7637636059544164,0.9956418178050891,-0.2318782118506727,0,-90.26424312591553,-86.23323917388916,-99.42940639736852,-98.18094098755023,12,12
Robert investigates who a customer that jokes around conceals.,Robert investigates that a customer that jokes around conceals.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,33,1.2331209562766168,1.3574520057342196,-0.12433104945760287,0,-87.3911702632904,-84.02525234222412,-100.95550078233319,-98.95722440530054,11,11
Frank can't discover what some customers that arrive at some schools drop by.,Frank can't discover that some customers that arrive at some schools drop by.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,34,1.4109527914467548,1.517492860037197,-0.1065400685904423,0,-97.45017778873444,-94.60361135005951,-118.61446966043576,-117.36600425061746,15,15
Many universities discover what all photographs that might worry Kevin aren't looking like.,Many universities discover that all photographs that might worry Kevin aren't looking like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,35,1.0365775270501634,1.1671965895124117,-0.1306190624622483,0,-110.60842823050916,-107.40067688375711,-126.15709113626161,-124.90862572644329,15,15
John could conceal who this customer that did scare Lori hadn't sounded like.,John could conceal that this customer that did scare Lori hadn't sounded like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,36,1.2558420010153042,1.426812994136077,-0.1709709931207728,0,-109.51972515881062,-104.95688388496637,-128.35735517404018,-126.35907879700753,15,15
William wasn't remembering who some adults that weren't listening to Jeffrey might escape from.,William wasn't remembering that some adults that weren't listening to Jeffrey might escape from.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,37,2.0760025941076377,2.2208860323988215,-0.14488343829118389,0,-104.70455354312435,-100.24325871514156,-139.99659764295419,-137.99832126592153,17,17
Craig had realized what a man that might talk about the woman drove to.,Craig had realized that a man that might talk about the woman drove to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,38,1.6906527290365811,1.74235964771705,-0.05170691868046884,0,-82.55049121379852,-80.5264220237732,-107.91028214934724,-106.66181673952894,15,15
Anna hasn't discovered who every customer that died could complain about.,Anna hasn't discovered that every customer that died could complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,39,1.8290712831630305,2.0531941815345514,-0.22412289837152088,0,-83.2514375615865,-78.33956350572407,-107.0293642427059,-105.03108786567324,13,13
Erin knows who that man that didn't go fishing escapes from.,Erin knows that that man that didn't go fishing escapes from.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,40,1.3423971449896936,1.3047843483662243,0.03761279662346939,1,-83.87261801026762,-82.40092078596354,-102.66617804012333,-100.66790166309067,14,14
Many men remember who many guests that were concurring shouldn't complain about.,Many men remember that many guests that were concurring shouldn't complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,41,2.334141506776107,2.410430354529814,-0.0762888477537067,0,-93.94256700947881,-90.79995791614056,-128.95468961112041,-126.95641323408776,15,15
These schools forget who every guest that sounds like Rachel talks about.,These schools forget that every guest that sounds like Rachel talks about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,42,1.539217465729435,1.8879775185333996,-0.3487600528039645,0,-89.7085964679718,-83.17643940448761,-109.71842352245446,-107.7201471454218,13,13
Lori revealed who those theses that boast about Wayne haven't boasted about.,Lori revealed that those theses that boast about Wayne haven't boasted about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,43,0.7188973644523937,1.0854285701692188,-0.36653120571682507,0,-126.07176257669926,-118.2089869081974,-137.57412040793756,-135.5758440309049,16,16
Emily investigated what this boy that does complain admires.,Emily investigated that this boy that does complain admires.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,44,0.9564645308318337,1.2616332795516882,-0.30516874871985455,0,-86.60461831092834,-81.99929666519165,-97.12572815007852,-95.87726274026022,11,11
The girls shouldn't investigate who a teacher that should research these universities hadn't talked to.,The girls shouldn't investigate that a teacher that should research these universities hadn't talked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,45,1.9101636809337887,1.8931955972659533,0.01696808366783542,1,-106.91874262783676,-105.22589175682515,-141.30168888464496,-139.3034125076123,18,18
Denise was discovering who men that aren't discovering Rhonda had boasted about.,Denise was discovering that men that aren't discovering Rhonda had boasted about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,46,1.3743425615229992,1.8076807960773262,-0.4333382345543271,0,-119.7284382507205,-110.79675012081861,-141.7179192350885,-139.71964285805583,16,16
Raymond is investigating what some alumnus that wrote bikes to.,Raymond is investigating that some alumnus that wrote bikes to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,47,1.581729099743902,1.6261866296589196,-0.04445752991501761,0,-99.48083424568176,-97.60996341705322,-121.62504164209639,-120.3765762322781,14,14
Brenda knew what all bananas that went bad can look like.,Brenda knew that all bananas that went bad can look like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,48,1.0774085228043935,1.2035735100335478,-0.12616498722915437,0,-83.49731051921844,-80.60870027542114,-97.50362131567556,-96.25515590585726,13,13
Alice conceals who a man that wears the glove has referenced.,Alice conceals that a man that wears the glove has referenced.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,49,1.373380083325768,1.5512619550390132,-0.1778818717132451,0,-93.31673216819763,-89.00599145889282,-111.17067325143262,-109.1723968744,13,13
Keith remembers what a person that wasn't cleaning that drawing went to.,Keith remembers that a person that wasn't cleaning that drawing went to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,50,1.2762620781593768,1.3656653507099807,-0.08940327255060398,0,-88.50000388268381,-85.99989265715703,-106.36767297691509,-105.11920756709677,14,14
The patient was learning what this man that ate would reveal.,The patient was learning that this man that ate would reveal.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,51,1.2915981410247426,1.3332710073242424,-0.041672866299499844,0,-74.98534095287323,-73.23680114746094,-90.48451864517014,-89.23605323535185,12,12
Melissa isn't learning who every university that sold all windows talks to.,Melissa isn't learning that every university that sold all windows talks to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,52,1.6890972807315374,1.888044414728921,-0.19894713399738362,0,-99.29340497264639,-94.31092158565298,-124.62986418361945,-122.6315878065868,15,15
Those drivers learn what some patients that have hidden away go to.,Those drivers learn that some patients that have hidden away go to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,53,1.223407975774876,1.3912949213845094,-0.16788694560963346,0,-84.56615734100342,-81.13516163825989,-100.4704610260768,-99.22199561625851,13,13
Many guests forget who some offspring that sighs escaped from.,Many guests forget that some offspring that sighs escaped from.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,54,0.8256896656570873,1.134423082228435,-0.30873341657134756,0,-91.71683919429779,-86.01376181840897,-101.62511518218284,-99.62683880515019,12,12
Margaret forgets who the waitress that is hugging Caroline isn't listening to.,Margaret forgets that the waitress that is hugging Caroline isn't listening to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,55,2.6266511777430015,2.663780141196513,-0.03712896345351169,0,-94.84736408945173,-92.25502429716289,-136.87378293333975,-134.8755065563071,16,16
Sonia figures out what some cart that irritates Theodore is looking like.,Sonia figures out that some cart that irritates Theodore is looking like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,56,1.172463104527236,1.1496471464682012,0.022815958059034802,1,-106.81834864616394,-105.91212260723114,-124.40529521407248,-123.15682980425416,15,15
Suzanne is concealing what these prints that existed would look like.,Suzanne is concealing that these prints that existed would look like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,57,2.2989213500810814,2.386827617685526,-0.08790626760444464,0,-90.88243842124939,-88.40328526496887,-123.06733732238453,-121.81887191256624,14,14
Many cashiers figure out who all offspring that meet disagreed with.,Many cashiers figure out that all offspring that meet disagreed with.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,58,0.8476075620779923,0.8020998724315361,0.04550768964645613,1,-101.5251556634903,-100.11847925186157,-112.5440539705042,-110.54577759347154,13,13
Jacqueline had figured out who the actress that isn't laughing found.,Jacqueline had figured out that the actress that isn't laughing found.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,59,2.2528106970918924,2.312078566812058,-0.0592678697201654,0,-85.91680486872792,-83.02951044589281,-119.7089653251063,-117.71068894807368,15,15
Stacy finds out what some cashier that discusses many men could admire.,Stacy finds out that some cashier that discusses many men could admire.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,60,1.7768676731273123,1.7885813772005426,-0.011713704073230247,0,-103.47794258594513,-102.05377161502838,-130.1309576828548,-128.88249227303652,15,15
The legislature realized what a lady that boycotts a public park biked to.,The legislature realized that a lady that boycotts a public park biked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,61,1.4598462521639792,1.6031877567636919,-0.14334150459971262,0,-111.70775651931763,-108.16582703590393,-135.0652965539413,-133.816831144123,16,16
Vanessa remembered who some sketch that hadn't disgusted Lawrence wasn't looking like.,Vanessa remembered that some sketch that hadn't disgusted Lawrence wasn't looking like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,62,1.6593620007576835,1.864619184546541,-0.2052571837888575,0,-112.48308585211635,-107.20069453446195,-139.03287786423928,-137.0346014872066,16,16
Anne doesn't forget who the man that has worried Adam hadn't escaped from.,Anne doesn't forget that the man that has worried Adam hadn't escaped from.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,63,2.081611791628374,2.055855422724049,0.0257563689043252,1,-89.16522169485688,-87.57904722029343,-122.47101036091087,-120.47273398387821,16,16
David is figuring out who those organizations that wouldn't argue about the essays dislike.,David is figuring out that those organizations that wouldn't argue about the essays dislike.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,64,2.3730304641514266,2.250694883395754,0.12233558075567252,1,-95.28755620867014,-95.24664912372828,-133.25604363509296,-131.25776725806034,16,16
Curtis revealed what a girl that yelled wore.,Curtis revealed that a girl that yelled wore.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,65,1.6578600650371647,1.7659030429280784,-0.10804297789091377,0,-69.15718567371368,-66.72024750709534,-87.3936463891225,-86.1451809793042,11,11
These waitresses learn what the girl that exited a mountain drives to.,These waitresses learn that the girl that exited a mountain drives to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,66,0.8555569158526433,0.8429206040786872,0.012636311773956077,1,-101.15488290786743,-100.08332586288452,-113.13267972980444,-111.88421431998614,14,14
Carol couldn't forget what the driver that doesn't take couches arrived at.,Carol couldn't forget that the driver that doesn't take couches arrived at.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,67,2.0865405423311794,2.1481877738936146,-0.061647231562435234,0,-97.17847905680537,-94.88201071042567,-132.64966827643542,-131.40120286661713,17,17
Diane reveals who those teenagers that could practice were revealing.,Diane reveals that those teenagers that could practice were revealing.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,68,1.7068567330714448,1.963601125758655,-0.25674439268721017,0,-87.85771369934082,-82.77850461006165,-108.33999449619816,-106.3417181191655,12,12
Teresa can't know who that senator that can bother Teresa listens to.,Teresa can't know that that senator that can bother Teresa listens to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,69,2.035360441415664,1.7610907834653668,0.274269657950297,1,-92.5665500164032,-94.68231850862503,-123.09695663763816,-121.09868026060553,15,15
Drivers investigate who some associations that can impress this organization listen to.,Drivers investigate that some associations that can impress this organization listen to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,70,1.4623459576132032,1.6117517823035183,-0.14940582469031516,0,-100.99392583966255,-96.90396791696548,-121.4667692462474,-119.46849286921474,14,14
All children investigated who those children that scare those companies were escaping from.,All children investigated that those children that scare those companies were escaping from.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,71,1.3127120247460076,1.459687889406857,-0.14697586466084944,0,-98.96687960624695,-94.9109411239624,-117.34484795269105,-115.3465715756584,14,14
Curtis wasn't figuring out who men that testify scared.,Curtis wasn't figuring out that men that testify scared.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,72,1.6600596802870133,1.7871990175095243,-0.12713933722251092,0,-84.98150739166886,-81.33041963074356,-106.56228323540003,-104.56400685836738,13,13
A guest remembers what this driver that copes biked to.,A guest remembers that this driver that copes biked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,73,0.46574012843422435,0.5174471676389203,-0.05170703920469594,0,-100.94975256919861,-99.02909564971924,-107.00437423884352,-105.7559088290252,13,13
Claire would conceal who that actor that looked like the drawing has cured.,Claire would conceal that that actor that looked like the drawing has cured.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,74,1.2326093492497308,1.290530884403222,-0.05792153515349119,0,-102.41354060173035,-99.54644119739532,-120.90268084047631,-118.90440446344365,15,15
Alexander has remembered who some doctors that notice Meredith can't reveal.,Alexander has remembered that some doctors that notice Meredith can't reveal.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,75,1.492773574808852,1.757264259881282,-0.26449068507243,0,-92.02481842041016,-86.58816313743591,-111.43087489292523,-109.43259851589258,13,13
A lot of guys aren't discovering who that pedestrian that isn't boasting hasn't talked to.,A lot of guys aren't discovering that that pedestrian that isn't boasting hasn't talked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,76,2.1085654709382626,2.2369261526185804,-0.12836068168031778,0,-107.23600593744777,-102.79887660848908,-147.29874988527476,-145.3004735082421,19,19
Most students realize who these organizations that conspire talked about.,Most students realize that these organizations that conspire talked about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,77,2.6789883512341555,3.0813540535991257,-0.40236570236497027,0,-77.53104209899902,-70.70437729358673,-109.67890231380889,-107.68062593677624,12,12
Holly has figured out who many cashiers that haven't brought some glacier care for.,Holly has figured out that many cashiers that haven't brought some glacier care for.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,78,1.9077765755399585,1.9479666610017796,-0.04019008546182112,0,-111.54699831828475,-108.82530040293932,-145.886976678004,-143.88870030097135,18,18
Naomi investigated what those eyes that had upset Travis resemble.,Naomi investigated that those eyes that had upset Travis resemble.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,79,0.7271341983758243,0.8307401748329705,-0.1036059764571462,0,-102.44381713867188,-99.9520800113678,-111.16942751918177,-109.92096210936344,12,12
That university learned who a guest that forgot this movie returns to.,That university learned that a guest that forgot this movie returns to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,80,0.5421942848146579,0.6271739729951881,-0.08497968818053014,0,-92.74773585796356,-89.64472353458405,-99.79626156055411,-97.79798518352149,13,13
Every cashier discovers who most patients that help Denise don't admire.,Every cashier discovers that most patients that help Denise don't admire.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,81,1.4921477536405052,1.8013619186801901,-0.3092141650396849,0,-103.6570415198803,-97.32976683229208,-124.54711007084737,-122.54883369381474,14,14
Alice realized who these teenagers that weren't concurring were arguing about.,Alice realized that these teenagers that weren't concurring were arguing about.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,82,2.140739997058294,2.4945710465833963,-0.35383104952510225,0,-95.69997302535921,-88.74806195497513,-125.67033298417533,-123.67205660714268,14,14
Carmen isn't remembering what these teachers that struggle arrive at.,Carmen isn't remembering that these teachers that struggle arrive at.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,83,1.485309198264659,1.547819084763408,-0.062509886498749,0,-93.90484434645623,-91.78124052565545,-114.69917312216145,-113.45070771234316,14,14
Holly is remembering who all dancers that would talk to Gregory haven't sounded like.,Holly is remembering that all dancers that would talk to Gregory haven't sounded like.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,True,False,False,False,84,1.4545630508684222,1.6730108223434068,-0.21844777147498462,0,-108.40379852801561,-102.69191003590822,-133.1313703927788,-131.13309401574614,17,17
