sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
The children see.,The children admire.,syntax,argument_structure,drop_argument,True,False,False,False,24,1.4276529179210389,1.2261844023453303,0.20146851557570855,1,-19.197442054748535,-25.242210865020752,-24.90805372643269,-30.146948474402073,4,4
Liam should pass.,Liam should go to.,syntax,argument_structure,drop_argument,True,False,False,False,25,1.816225907263508,1.7216040872011955,0.09462182006231257,1,-31.663301467895508,-31.304309725761414,-40.74443100421305,-41.633934248968586,5,6
Kendra isn't attacking.,Kendra isn't revealing.,syntax,argument_structure,drop_argument,True,False,False,False,26,1.781563905332959,1.817417077827944,-0.035853172494984875,0,-39.98559372127056,-40.96929590404034,-50.674977153268316,-51.873798371008,6,6
Florence's doctors have loved.,Florence's doctors have disliked.,syntax,argument_structure,drop_argument,True,False,False,False,27,3.0317113983122503,2.837631849844275,0.19407954846797537,1,-44.46628248691559,-48.8472706079483,-68.71997367341359,-71.5483254067025,8,8
Heather ascends.,Heather concealed.,syntax,argument_structure,drop_argument,True,False,False,False,28,2.718167576861198,1.3028371981064062,1.415330378754792,1,-32.38232493400574,-29.0937340259552,-45.97316281831173,-34.305082818380825,5,4
Roger has exited.,Roger has worked with.,syntax,argument_structure,drop_argument,True,False,False,False,29,1.632713043378395,1.4624115853863997,0.17030145799199525,1,-30.81823205947876,-30.292099714279175,-37.34908423299234,-37.604157641211174,4,5
Rose is buying.,Rose is wearing.,syntax,argument_structure,drop_argument,True,False,False,False,30,1.0415236136821502,1.5170722652964876,-0.47554865161433746,0,-27.580790281295776,-24.785013675689697,-31.746884736024377,-30.853302736875648,4,4
A lot of guys skate around.,A lot of guys escaped from.,syntax,argument_structure,drop_argument,True,False,False,False,31,2.4197149691669586,2.009875157703713,0.4098398114632458,1,-35.163506746292114,-35.07777214050293,-52.101511530460826,-49.14689824442892,7,7
Nicole's grandfathers don't exit.,Nicole's grandfathers don't admire.,syntax,argument_structure,drop_argument,True,False,False,False,32,1.9167815834761275,1.9699849025488005,-0.05320331907267306,0,-53.96544081065804,-53.07720881793648,-71.21647506194319,-70.80707294087568,9,9
Martin should approach.,Martin should sound like.,syntax,argument_structure,drop_argument,True,False,False,False,33,-0.09495707468276393,0.900418740714042,-0.995375815396806,0,-34.25741767883301,-33.68956011533737,-33.87758938010195,-38.19165381890758,4,5
Lucille's contractors had ascended.,Lucille's contractors had boasted about.,syntax,argument_structure,drop_argument,True,False,False,False,34,1.0667197982571557,0.6856097711845734,0.38111002707258224,1,-56.605140924453735,-65.81855869293213,-64.07217951225383,-71.30343686240872,7,8
Mark approached.,Mark escaped from.,syntax,argument_structure,drop_argument,True,False,False,False,35,0.31062104738774704,0.31617701209964544,-0.005555964711898398,0,-24.462023735046387,-30.258870840072632,-25.393886877209628,-31.523578888471214,3,4
Some teachers' senators are touring.,Some teachers' senators are complaining about.,syntax,argument_structure,drop_argument,True,False,False,False,36,2.157491641474593,2.082995507324565,0.07449613415002787,1,-48.377670645713806,-52.6334707736969,-63.480112136035956,-69.29743483229342,7,8
David ascends.,David escaped from.,syntax,argument_structure,drop_argument,True,False,False,False,37,1.846310472587012,0.6314071045396084,1.2149033680474037,1,-30.4050931930542,-28.82312798500061,-37.79033508340225,-31.348756403159044,4,4
Jason has explored.,Jason has driven to.,syntax,argument_structure,drop_argument,True,False,False,False,38,1.3037665844530402,0.8439230454388621,0.45984353901417807,1,-30.27229070663452,-33.62840127944946,-35.48735704444668,-37.84801650664377,4,5
Every nephew of a lady attacked.,Every nephew of a lady scared.,syntax,argument_structure,drop_argument,True,False,False,False,39,1.1878558773227508,1.328181424867228,-0.14032554754447712,0,-46.35606002807617,-44.40724778175354,-54.67105116933543,-53.704517755824135,7,7
Sisters of that guest weren't approaching.,Sisters of that guest weren't examining.,syntax,argument_structure,drop_argument,True,False,False,False,40,1.247731097029111,1.1154933856209905,0.13223771140812035,1,-59.080120861530304,-61.442849934101105,-70.3097007347923,-71.48229040469002,9,9
Walter's best friends weren't climbing down.,Walter's best friends weren't fleeing from.,syntax,argument_structure,drop_argument,True,False,False,False,41,2.8353342675434816,2.6162952065018716,0.21903906104160997,1,-52.00782034359872,-55.80755445919931,-80.36116301903354,-81.97050652421802,10,10
Connie's plumbers are visiting.,Connie's plumbers are firing.,syntax,argument_structure,drop_argument,True,False,False,False,42,2.4139213385030125,2.554084950855504,-0.14016361235249164,0,-51.13922572135925,-49.87822771072388,-70.45059642938335,-70.31090731756791,8,8
This sister of most adults tours.,This sister of most adults drove to.,syntax,argument_structure,drop_argument,True,False,False,False,43,1.0657347558806936,0.45521510936826637,0.6105196465124272,1,-50.69511663913727,-56.47684383392334,-58.15525993030212,-60.11856470886947,7,8
Edward passes.,Edward arrived at.,syntax,argument_structure,drop_argument,True,False,False,False,44,0.26478843402119406,0.24613701985748815,0.018651414163705915,1,-26.49682331085205,-30.89158868789673,-27.291188612915633,-31.87613676732668,3,4
Sabrina's boss sells.,Sabrina's boss escapes from.,syntax,argument_structure,drop_argument,True,False,False,False,45,2.3447896170465987,2.1617568291741924,0.1830327878724063,1,-43.43559217453003,-49.14431357383728,-57.50432987680962,-64.27661137805663,6,7
Debra's ex-husband would leave.,Debra's ex-husband would listen to.,syntax,argument_structure,drop_argument,True,False,False,False,46,2.6675922241019774,2.561160974046655,0.10643125005532239,1,-49.96940380334854,-53.742172718048096,-73.97773382026634,-79.35378245851464,9,10
The committees buy.,The committees dislike.,syntax,argument_structure,drop_argument,True,False,False,False,47,-0.12803678513380312,0.25520466680797504,-0.38324145194177817,0,-32.61412334442139,-34.21315622329712,-32.101976203886174,-35.23397489052902,4,4
The patient's guests wouldn't see.,The patient's guests wouldn't boast about.,syntax,argument_structure,drop_argument,True,False,False,False,48,1.787715072740193,2.043064812399327,-0.2553497396591342,0,-42.99723132234067,-51.775877431966364,-57.29895190426221,-70.16346074356031,8,9
This man buys.,This man drove to.,syntax,argument_structure,drop_argument,True,False,False,False,49,1.7530853146883967,1.279070053188215,0.4740152615001816,1,-24.30359983444214,-27.337183237075806,-31.315941093195725,-33.73253350301688,4,5
Deborah's mothers are leaving.,Deborah's mothers are lifting.,syntax,argument_structure,drop_argument,True,False,False,False,50,2.4472242157400816,1.9853661202089279,0.46185809553115376,1,-43.50427567958832,-48.82950401306152,-60.63484518976889,-62.72706685452402,7,7
Stacey's senators wouldn't approach.,Stacey's senators wouldn't find.,syntax,argument_structure,drop_argument,True,False,False,False,51,2.1108085826532594,1.9122944114030105,0.19851417125024895,1,-52.2073746714741,-50.68111119605601,-69.09384333270017,-65.97946648728009,8,8
Maria's son can explore.,Maria's son can drop by.,syntax,argument_structure,drop_argument,True,False,False,False,52,1.087250609475106,0.7765529788067909,0.31069763066831513,1,-41.215023040771484,-46.600862979888916,-47.73852669762212,-52.03673383153645,6,7
Jane had explored.,Jane had admired.,syntax,argument_structure,drop_argument,True,False,False,False,53,1.4057262847403482,1.599834597828698,-0.19410831308834986,0,-29.021628379821777,-27.50544762611389,-34.64453351878317,-33.904786017428684,4,4
The waitress has approached.,The waitress has resembled.,syntax,argument_structure,drop_argument,True,False,False,False,54,2.0665846805844907,1.4714334224971608,0.5951512580873299,1,-31.116109371185303,-35.9526948928833,-41.449032774107756,-43.309862005369105,5,5
Some companies had remembered.,Some companies had respected.,syntax,argument_structure,drop_argument,True,False,False,False,55,1.526669401160089,1.4551059971348537,0.07156340402523531,1,-33.09810972213745,-35.149778842926025,-40.731456727937896,-42.42530882860029,5,5
Ann couldn't love.,Ann couldn't bike to.,syntax,argument_structure,drop_argument,True,False,False,False,56,2.005606406872076,0.9896352547535052,1.0159711521185706,1,-27.24802814424038,-38.1085072606802,-37.27606017860076,-44.04631878920123,5,6
Timothy's piano teachers won't explore.,Timothy's piano teachers won't work with.,syntax,argument_structure,drop_argument,True,False,False,False,57,2.7538557139292075,2.9179840543557787,-0.1641283404265712,0,-55.12587910890579,-51.99274855852127,-79.91058053426866,-81.17258910207906,9,10
Tiffany's students sell.,Tiffany's students look like.,syntax,argument_structure,drop_argument,True,False,False,False,58,1.11281905037231,1.3433906965720217,-0.2305716461997116,0,-50.18996858596802,-50.5631320476532,-57.97970193857419,-61.31025762022937,7,8
Stephanie won't explore.,Stephanie won't admire.,syntax,argument_structure,drop_argument,True,False,False,False,59,2.971393001509026,2.678332358874156,0.2930606426348703,1,-39.001469016075134,-40.6610871553421,-59.80122002663832,-59.409413667461195,7,7
Bethany would ascend.,Bethany would talk to.,syntax,argument_structure,drop_argument,True,False,False,False,60,0.8875922231303962,1.2111269290909417,-0.32353470596054545,0,-45.53920841217041,-41.76449114084244,-50.86476175095279,-50.24237964447903,6,7
These drivers sold.,These drivers escape from.,syntax,argument_structure,drop_argument,True,False,False,False,61,1.2009873082829525,1.4218114313725507,-0.2208241230895982,0,-30.778533935546875,-34.85769867897034,-35.582483168678685,-41.96675583583309,4,5
Some son of Carol hadn't sold.,Some son of Carol hadn't sounded like.,syntax,argument_structure,drop_argument,True,False,False,False,62,1.8681178407298376,1.6768890031378367,0.19122883759200082,1,-49.50612899661064,-56.58037969470024,-64.45107172244934,-71.67238072294077,8,9
Nicole's partners were ascending.,Nicole's partners were arguing about.,syntax,argument_structure,drop_argument,True,False,False,False,63,2.168302551056585,2.414070162899481,-0.2457676118428962,0,-46.59544396400452,-47.79763734340668,-61.77356182140061,-67.11019864660253,7,8
Carla wasn't buying.,Carla wasn't scaring.,syntax,argument_structure,drop_argument,True,False,False,False,64,2.2761529295156215,2.92026867515852,-0.6441157456428983,0,-35.935006100684404,-38.86347099021077,-49.591923677778134,-59.30535171632041,6,7
Leslie observed.,Leslie found.,syntax,argument_structure,drop_argument,True,False,False,False,65,3.257530780411029,2.435016545238655,0.822514235172374,1,-24.836047172546387,-25.327932357788086,-37.8661702941905,-35.06799853874271,4,4
That school was buying.,That school was looking like.,syntax,argument_structure,drop_argument,True,False,False,False,66,0.9421484444286434,0.6060753163126904,0.336073128115953,1,-30.546740531921387,-35.20691204071045,-35.257482754064604,-38.84336393858659,5,6
Helen was approaching.,Helen was talking to.,syntax,argument_structure,drop_argument,True,False,False,False,67,1.8679617138187212,1.782116971922008,0.0858447418967132,1,-29.44239354133606,-29.74436354637146,-38.782202110429665,-40.43706537790351,5,6
Andrew does tour.,Andrew does respect.,syntax,argument_structure,drop_argument,True,False,False,False,68,0.5866441900732795,1.047963893303411,-0.4613197032301315,0,-32.551520586013794,-30.004795789718628,-34.89809734630691,-34.19665136293227,4,4
Brian is skated around.,Brian is biking to.,syntax,argument_structure,drop_argument,True,False,False,False,69,2.0806856179276614,0.32987770022759405,1.7508079177000673,1,-36.14129281044006,-37.79095196723938,-48.62540651800603,-39.44034046837735,6,5
That sister of Julie investigates.,That sister of Julie listens to.,syntax,argument_structure,drop_argument,True,False,False,False,70,0.7894456244396828,0.6002251010607621,0.1892205233789207,1,-46.89608716964722,-49.431867599487305,-51.632760916285314,-53.63344330691264,6,7
Brett had forgotten.,Brett had referenced.,syntax,argument_structure,drop_argument,True,False,False,False,71,2.6309953078195463,1.4948053533271206,1.1361899544924257,1,-26.186018705368042,-35.94703245162964,-39.34099524446577,-43.42105921826524,5,5
April has climbed up.,April has argued about.,syntax,argument_structure,drop_argument,True,False,False,False,72,1.2203922075841063,0.12131050626368704,1.0990817013204193,1,-32.85908782482147,-39.92234468460083,-38.961048862742004,-40.528897215919265,5,5
Steve hadn't sold.,Steve hadn't sounded like.,syntax,argument_structure,drop_argument,True,False,False,False,73,1.988270420362052,2.0751511300416126,-0.08688070967956052,0,-30.871598951518536,-35.58335327357054,-40.812951053328796,-48.03426005382021,5,6
Denise's grandmothers attack.,Denise's grandmothers work with.,syntax,argument_structure,drop_argument,True,False,False,False,74,1.5149079565669328,1.5425425613692116,-0.02763460480227886,0,-46.4298380613327,-48.34593057632446,-57.03419375730123,-60.686271067278156,7,8
Some dancers' piano teachers can't buy.,Some dancers' piano teachers can't bike to.,syntax,argument_structure,drop_argument,True,False,False,False,75,1.7699726883554472,1.0000844023962543,0.7698882859591929,1,-59.27629041671753,-70.92907810211182,-75.20604461191655,-80.92992212607436,9,10
A pedestrian is touring.,A pedestrian is going to.,syntax,argument_structure,drop_argument,True,False,False,False,76,2.142733664978921,1.5872651785026182,0.5554684864763029,1,-31.375367522239685,-30.615932285785675,-42.08903584713429,-40.139523356801384,5,6
Daniel's brothers run around.,Daniel's brothers listen to.,syntax,argument_structure,drop_argument,True,False,False,False,77,1.7918139944810154,1.4158508710060869,0.37596312347492855,1,-36.5073823928833,-35.91027158498764,-47.258266359769394,-44.40537681102416,6,6
Most ladies haven't sold.,Most ladies haven't found.,syntax,argument_structure,drop_argument,True,False,False,False,78,2.7230757706790385,2.303147537505982,0.4199282331730565,1,-32.38681082241237,-32.660502476617694,-48.7252654464866,-46.479387701653586,6,6
Veronica helps.,Veronica scares.,syntax,argument_structure,drop_argument,True,False,False,False,79,2.2705875351130373,2.3852771968806685,-0.11468966176763118,0,-31.018507480621338,-32.73919677734375,-40.10085762107349,-42.280305564866424,4,4
Tamara's partner forgot.,Tamara's partner concealed.,syntax,argument_structure,drop_argument,True,False,False,False,80,1.2435520920885992,1.0522623976457066,0.19128969444289257,1,-44.44886755943298,-47.77671551704407,-51.91018011196458,-54.09028990291831,6,6
Monica exits.,Monica fired.,syntax,argument_structure,drop_argument,True,False,False,False,81,2.620643571944443,1.4887720253033816,1.1318715466410616,1,-28.731286883354187,-30.453272342681885,-39.21386117113196,-36.40836044389541,4,4
These friends of Timothy are observing.,These friends of Timothy are admiring.,syntax,argument_structure,drop_argument,True,False,False,False,82,1.1701536929345144,2.5947216573756613,-1.4245679644411469,0,-50.379703998565674,-47.918110370635986,-58.570779849107275,-68.67588362964128,7,8
Lisa's contractors pass.,Lisa's contractors conceal.,syntax,argument_structure,drop_argument,True,False,False,False,83,0.696135317829085,-0.14363294406528127,0.8397682618943663,1,-40.32548999786377,-47.15497899055481,-43.806166587009194,-46.4368142702284,5,5
Amy's student was climbing down.,Amy's student was returning to.,syntax,argument_structure,drop_argument,True,False,False,False,84,0.41521973990622435,0.0815474319160927,0.33367230799013164,1,-50.535919189453125,-50.42857152223587,-53.442457368796696,-50.99940354564852,7,7
These senators' doctors watch.,These senators' doctors went to.,syntax,argument_structure,drop_argument,True,False,False,False,85,0.7462574216849269,0.7457557145695881,0.000501707115338812,1,-49.049477338790894,-51.44374716281891,-53.527021868900455,-56.664037164806025,6,7
Deborah has passed.,Deborah has examined.,syntax,argument_structure,drop_argument,True,False,False,False,86,3.0630289976897247,2.660881064962736,0.4021479327269888,1,-29.638807773590088,-34.100234508514404,-44.95395276203871,-47.40463983332808,5,5
Eva's grandmothers were leaving.,Eva's grandmothers were driving to.,syntax,argument_structure,drop_argument,True,False,False,False,87,1.1447574463241554,0.8166133980290251,0.32814404829513033,1,-46.89350771903992,-53.14472270011902,-54.906809843309006,-59.67762988435122,7,8
Sarah might exit.,Sarah might return to.,syntax,argument_structure,drop_argument,True,False,False,False,88,-0.3262985495597519,0.4199015051823466,-0.7462000547420985,0,-36.00395965576172,-34.294429063797,-34.69876545752271,-36.39393658970873,4,5
Caroline does climb up.,Caroline does go to.,syntax,argument_structure,drop_argument,True,False,False,False,89,3.0645215542624697,2.224029606654804,0.8404919476076658,1,-32.02936279773712,-31.002330541610718,-50.41649212331194,-44.34650818153954,6,6
Many sisters of Sarah haven't attacked.,Many sisters of Sarah haven't examined.,syntax,argument_structure,drop_argument,True,False,False,False,90,1.5838520991340381,1.5820674216883965,0.0017846774456415915,1,-52.503033470362425,-53.44054467603564,-65.17385026343473,-66.09708404954281,8,8
Tamara loved.,Tamara disagrees with.,syntax,argument_structure,drop_argument,True,False,False,False,91,0.9640310260768228,1.7244656228609643,-0.7604345967841415,0,-32.45431709289551,-38.2201324403286,-36.3104411972028,-46.84246055463342,4,5
Sally approached.,Sally dropped by.,syntax,argument_structure,drop_argument,True,False,False,False,92,1.569746550422181,1.3736498124662417,0.1960967379559393,1,-25.883546829223633,-30.451504707336426,-32.16253303091236,-37.319753769667635,4,5
Marie cleaned.,Marie fled from.,syntax,argument_structure,drop_argument,True,False,False,False,93,-0.37324626433056096,0.23858929476884683,-0.6118355590994078,0,-28.326680183410645,-32.33428978919983,-27.20694139041896,-33.288646968275216,3,4
Most pedestrians attack.,Most pedestrians disliked.,syntax,argument_structure,drop_argument,True,False,False,False,94,0.9952858118050241,0.36355502173630505,0.631730790068719,1,-34.11480641365051,-39.635998010635376,-38.09594966087061,-41.090218097580596,4,4
Catherine's handymen had loved.,Catherine's handymen had cured.,syntax,argument_structure,drop_argument,True,False,False,False,95,1.4165496167137306,1.4534570520024914,-0.03690743528876084,0,-55.17367148399353,-57.38060283660889,-66.50606841770337,-69.00825925262882,8,8
Benjamin exited.,Benjamin wore.,syntax,argument_structure,drop_argument,True,False,False,False,96,3.6138961932975544,2.841467834635443,0.7724283586621112,1,-27.53645133972168,-26.468981504440308,-41.9920361129119,-37.83485284298208,4,4
That father of Barbara knows.,That father of Barbara examined.,syntax,argument_structure,drop_argument,True,False,False,False,97,0.6628664092487474,-0.12183843151446776,0.7847048407632151,1,-40.3244903087616,-47.49866318702698,-44.30168876425408,-46.76763259794017,6,6
Florence will visit.,Florence will escape from.,syntax,argument_structure,drop_argument,True,False,False,False,98,3.206287378681637,2.756584013580048,0.4497033651015889,1,-34.37287211418152,-41.020997047424316,-53.61059638627134,-60.31708514248465,6,7
Alice investigated.,Alice boasted about.,syntax,argument_structure,drop_argument,True,False,False,False,99,0.5695184381013334,0.20890120551980118,0.3606172325815322,1,-26.49546980857849,-34.349116802215576,-28.20402512288249,-35.18472162429478,3,4
Nina descended.,Nina resembled.,syntax,argument_structure,drop_argument,True,False,False,False,100,1.610571196593499,0.8745745383324852,0.7359966582610138,1,-25.775044202804565,-29.993794202804565,-32.21732898917856,-33.492092356134506,4,4
Mary won't investigate.,Mary won't resemble.,syntax,argument_structure,drop_argument,True,False,False,False,101,1.9158838827453324,1.6146610664327028,0.3012228163126296,1,-30.387502163648605,-32.95846435427666,-39.96692157737527,-41.03176968644017,5,5
Omar descends.,Omar boasts about.,syntax,argument_structure,drop_argument,True,False,False,False,102,2.502615763936011,0.06787856700268122,2.43473719693333,1,-34.2474821805954,-43.17863893508911,-46.76056100027545,-43.51803177010252,5,5
Steve's ex-wives observe.,Steve's ex-wives resembled.,syntax,argument_structure,drop_argument,True,False,False,False,103,1.8523125865934813,1.5956485112356884,0.2566640753577929,1,-47.97241282463074,-50.83245873451233,-60.93860093078511,-62.00199831316215,7,7
This grandmother of Brenda cleaned.,This grandmother of Brenda dislikes.,syntax,argument_structure,drop_argument,True,False,False,False,104,0.27228531801216366,1.6387681743547091,-1.3664828563425455,0,-49.1970648765564,-52.70948898792267,-50.83077678462938,-64.18086620840563,6,7
Paul's handymen know.,Paul's handymen flee from.,syntax,argument_structure,drop_argument,True,False,False,False,105,0.6008670687300928,0.26612333038213415,0.3347437383479586,1,-43.33227872848511,-57.75905728340149,-46.937481140865664,-59.62192059607643,6,7
Beth tours.,Beth biked to.,syntax,argument_structure,drop_argument,True,False,False,False,106,1.3182844984278042,1.3104193558053179,0.007865142622486276,1,-28.221596240997314,-39.13506269454956,-33.49473423470853,-46.99757882938147,4,6
Wendy's father cleans.,Wendy's father cures.,syntax,argument_structure,drop_argument,True,False,False,False,107,2.3812319354464546,2.5073434541481143,-0.1261115187016597,0,-38.87192952632904,-38.846877098083496,-55.54055307445422,-56.3982812771203,7,7
Randolf approaches.,Randolf scares.,syntax,argument_structure,drop_argument,True,False,False,False,108,1.5007515642265883,0.6385541814839186,0.8621973827426697,1,-35.907310009002686,-39.72978115081787,-41.91031626590904,-42.283997876753546,4,4
Monet investigated.,Monet works with.,syntax,argument_structure,drop_argument,True,False,False,False,109,0.2065818384172058,0.45637521176290646,-0.24979337334570068,0,-36.217209577560425,-37.093262672424316,-37.04353693122925,-39.37513873123885,4,5
Andrew was observing.,Andrew was arriving at.,syntax,argument_structure,drop_argument,True,False,False,False,110,0.9318866326537787,0.7802126123258943,0.15167402032788435,1,-29.96097755432129,-35.235804080963135,-33.688524084936404,-39.13686714259261,4,5
Cynthia's daughters helped.,Cynthia's daughters return to.,syntax,argument_structure,drop_argument,True,False,False,False,111,1.8834980652282372,1.8773068946499691,0.006191170578268013,1,-49.31573820114136,-51.37711942195892,-62.50022465773902,-66.39557457915868,7,8
Dawn's granddaughter did run around.,Dawn's granddaughter did go to.,syntax,argument_structure,drop_argument,True,False,False,False,112,1.1213313357808898,0.6746500529931412,0.44668128278774866,1,-54.53666567802429,-52.04353737831116,-63.50731636427141,-57.44073780225629,8,8
Rebecca will watch.,Rebecca will go to.,syntax,argument_structure,drop_argument,True,False,False,False,113,2.906937974734565,2.4797973064586194,0.42714066827594577,1,-27.88924288749695,-29.38857650756836,-42.42393276116977,-44.267360346320075,5,6
Gregory loved.,Gregory worked with.,syntax,argument_structure,drop_argument,True,False,False,False,114,1.6883295154041456,1.5290659381129346,0.159263577291211,1,-29.096713066101074,-33.38907432556152,-35.850031127717656,-41.034404016126196,4,5
Raymond is buying.,Raymond is referencing.,syntax,argument_structure,drop_argument,True,False,False,False,115,2.823547638526334,2.8182523787482054,0.005295259778128614,1,-29.08340811729431,-33.47321891784668,-43.20114630992598,-47.56448081158771,5,5
Caroline skates around.,Caroline listens to.,syntax,argument_structure,drop_argument,True,False,False,False,116,3.5270193670582373,2.6025820515970137,0.9244373154612235,1,-32.99496245384216,-30.003074526786804,-54.15707865619159,-43.015984784771874,6,5
