sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Becca hadn't hugged these fast actors.,Becca hadn't hugged this fast actors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,38,2.0630227829441625,1.7455573399728967,0.3174654429712658,1,-64.68850410729647,-65.83835626393557,-83.25570915379393,-81.54837232369164,9,9
Robert isn't lifting that dirty dress.,Robert isn't lifting those dirty dress.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,39,1.9465412510496165,2.066678294316386,-0.12013704326676944,0,-49.21132686175406,-51.10402443446219,-64.78365687015099,-67.63745078899328,8,8
Linda runs around these exposed grocery stores.,Linda runs around this exposed grocery stores.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,40,2.6448285446489592,2.5504307959178396,0.09439774873111961,1,-60.737563133239746,-59.87980604171753,-84.54102003508038,-82.83368320497809,9,9
Most teachers sound like those ill drivers.,Most teachers sound like that ill drivers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,41,1.33680056816754,0.9993115220416549,0.33748904612588504,1,-60.196760177612305,-60.0428786277771,-70.89116472295262,-68.03737080411034,8,8
Wendy isn't escaping from these unemployed dancers.,Wendy isn't escaping from this unemployed dancers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,42,2.577165155942171,2.341725786136979,0.2354393698051922,1,-66.67091900203377,-67.55341523978859,-95.01973571739765,-93.31239888729536,11,11
Homer won't watch that exposed teacher.,Homer won't watch those exposed teacher.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,43,1.1063699197250274,1.3516915974886483,-0.2453216777636209,0,-62.31261485815048,-62.95851367712021,-72.26994413567573,-75.12373805451804,9,9
All drivers confuses those ill actresses.,All drivers confuses that ill actresses.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,44,0.9835583355082314,0.8128853153547126,0.1706730201535187,1,-70.62420177459717,-69.13579201698303,-78.49266845866302,-75.63887453982073,8,8
Connie had disturbed that important legislature.,Connie had disturbed those important legislature.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,45,1.5432100904583166,1.8415848997525401,-0.29837480929422355,0,-57.976083755493164,-58.44287919998169,-70.3217644791597,-73.17555839800201,8,8
Brad won't visit these gray schools.,Brad won't visit this gray schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,46,1.6633618279607063,1.2704308823304746,0.3929309456302317,1,-55.154572516679764,-56.59068325161934,-68.46146714036541,-66.75413031026314,8,8
Joel is finding these red plates.,Joel is finding this red plates.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,47,2.0041449683759858,1.6624612022539598,0.341683766122026,1,-51.05764055252075,-52.08377385139465,-67.09080029952864,-65.38346346942633,8,8
Winston Churchill criticized that new high school.,Winston Churchill criticized those new high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,48,2.4994030458247116,2.486414140685636,0.01298890513907569,1,-61.0700957775116,-64.04078984260559,-83.564723189934,-86.41851710877631,9,9
Sherry talked about these dirty hospitals.,Sherry talked about this dirty hospitals.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,49,2.303796098759335,2.0990455252480515,0.20475057351128356,1,-51.88304686546326,-51.81371462345123,-70.31341565553794,-68.60607882543565,8,8
Many mouths look like this small drawing.,Many mouths look like these small drawing.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,50,1.8358920724385364,1.8948896050400528,-0.05899753260151641,0,-49.99646306037903,-51.23181962966919,-64.68359963988732,-66.39093646998961,8,8
Valerie heals those ill rabbits.,Valerie heals that ill rabbits.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,51,1.7759972976390574,1.322061887378721,0.45393541026033635,1,-60.350321888923645,-60.67407584190369,-72.78230297239705,-69.92850905355473,7,7
Those senators shock that bad guy.,Those senators shock those bad guy.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,52,1.0653346558359493,1.250541247884046,-0.18520659204809675,0,-53.87281322479248,-55.430160999298096,-61.330155815644126,-64.18394973448642,7,7
Diana would heal this sick hamster.,Diana would heal these sick hamster.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,53,2.357350559522271,2.485793262765245,-0.1284427032429738,0,-58.515822649002075,-59.0671751499176,-79.73197768470251,-81.4393145148048,9,9
Larry cures this sick driver.,Larry cures these sick driver.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,54,1.201479091592616,1.1509679577567187,0.050511133835897226,1,-48.929497480392456,-50.93990111351013,-56.13837202994815,-57.84570886005044,6,6
This actor might like that determined pedestrian.,This actor might like those determined pedestrian.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,55,0.35688284676520254,0.5535741288282061,-0.19669128206300357,0,-62.868793964385986,-64.14905762672424,-65.7238567385076,-68.57765065734989,8,8
This student runs around these red grocery stores.,This student runs around this red grocery stores.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,56,2.131880915489082,2.0627112432689216,0.06916967222016046,1,-61.494728565216064,-60.409918785095215,-80.6816568046178,-78.97431997451551,9,9
Laura had bought these small books.,Laura had bought this small books.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,57,1.863109740448811,1.6196527570240318,0.24345698342477928,1,-43.188215136528015,-43.18507719039917,-56.22998331966969,-54.52264648956739,7,7
Those organizations aggravate those busy teenagers.,Those organizations aggravate that busy teenagers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,58,2.1284906345676653,1.7740655246753008,0.35442510989236453,1,-63.18415713310242,-63.16576409339905,-80.21208220964374,-77.35828829080145,8,8
Melinda liked these green sketches.,Melinda liked this green sketches.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,59,1.9051291453536936,1.7101488068536241,0.19498033850006946,1,-52.98334622383118,-52.64087176322937,-66.31925024130703,-64.61191341120474,7,7
Most children wear those smooth shawls.,Most children wear that smooth shawls.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,60,2.7283790047171377,2.497175865915987,0.23120313880115084,1,-55.974780321121216,-55.20181465148926,-80.53019136357545,-77.67639744473314,9,9
Many drivers had hidden those good scarves.,Many drivers had hidden that good scarves.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,61,1.5648320355470813,1.1537530725593967,0.41107896298768454,1,-66.78621673583984,-67.63213348388672,-80.86970505576357,-78.01591113692129,9,9
Jill finds this hidden bird.,Jill finds these hidden bird.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,62,1.6725722934293705,1.3994555412083105,0.27311675222106,1,-47.12954032421112,-50.74869441986084,-58.837546378216715,-60.544883208319014,7,7
Kathleen is cleaning these purple banks.,Kathleen is cleaning this purple banks.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,63,1.9661466479883467,1.7636135963956956,0.20253305159265111,1,-62.97942388057709,-63.094884514808655,-80.6747437124722,-78.96740688236991,9,9
Some picture isn't annoying these upset waitresses.,Some picture isn't annoying this upset waitresses.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,64,1.1448952419627916,1.0808371122744007,0.06405812968839086,1,-75.19386067334563,-74.12710514012724,-86.64281309297354,-84.93547626287125,10,10
Kendra messes up that bad movie theater.,Kendra messes up those bad movie theater.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,65,1.3903127345299056,1.413989839217021,-0.02367710468711537,0,-70.37766170501709,-72.99468457698822,-84.28078905031614,-87.13458296915843,10,10
Larry bored this bad teenager.,Larry bored these bad teenager.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,66,0.7969101319006704,0.8269489335646014,-0.030038801663931025,0,-50.45147895812988,-51.978582978248596,-55.232939749533905,-56.940276579636205,6,6
This waiter hasn't scanned that long book.,This waiter hasn't scanned those long book.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,67,1.9184198401574437,1.8749618750742154,0.0434579650832283,1,-55.79398333840072,-59.03889894299209,-73.05976189981772,-75.91355581866003,9,9
Amy tours those smooth college campuses.,Amy tours that smooth college campuses.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,68,0.4235813722903978,0.6829194872680985,-0.2593381149777007,0,-68.11154568195343,-63.44238495826721,-71.07661528798621,-68.2228213691439,7,7
Some movies sound like this lost doctor.,Some movies sound like these lost doctor.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,69,0.6674443757709003,0.685272577894704,-0.01782820212380365,0,-57.427724838256836,-58.99243605136871,-62.76727984442404,-64.47461667452635,8,8
Many patients research those blue sketches.,Many patients research that blue sketches.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,70,0.7461397126823621,0.6924202176932407,0.05371949498912143,1,-61.49064254760742,-59.012885093688965,-66.71362053638396,-63.85982661754165,7,7
Valerie listens to those displeased dancers.,Valerie listens to that displeased dancers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,71,3.52146891311136,3.1687991310297594,0.3526697820816005,1,-59.838325679302216,-60.158559799194336,-91.53154589730445,-88.67775197846217,9,9
Every lady didn't disturb those busy teenagers.,Every lady didn't disturb that busy teenagers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,72,2.8303115176976488,2.2802744582057497,0.5500370594918991,1,-53.48373091313988,-55.58027052972466,-78.95653457241872,-76.1027406535764,9,9
Danielle questioned this out in the open teenager.,Danielle questioned these out in the open teenager.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,73,1.196690953439844,1.0317544036772461,0.16493654976259786,1,-65.55751347541809,-68.91421580314636,-77.52442300981653,-79.23175983991882,10,10
The drivers watch these nice dancers.,The drivers watch this nice dancers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,74,0.8340973904257284,0.6031669702366409,0.2309304201890875,1,-53.34633779525757,-53.25551390647888,-59.18501952823767,-57.47768269813537,7,7
Clyde did approach these hidden senators.,Clyde did approach this hidden senators.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,75,1.087275201723328,0.8846919762652526,0.2025832254580754,1,-69.01823878288269,-69.13415098190308,-78.80371559839264,-77.09637876829035,9,9
The movies disagree with these old children.,The movies disagree with this old children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,76,1.690537871557428,1.4382032411918955,0.2523346303655325,1,-48.07806384563446,-48.38940405845642,-61.602366818093884,-59.895029987991585,8,8
Every teacher buys that out in the open grocery store.,Every teacher buys those out in the open grocery store.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,77,2.56821019252863,2.524964578931451,0.043245613597179045,1,-59.156312465667725,-62.48580813407898,-87.40662458348265,-90.26041850232494,11,11
Jessica hires this nice guy.,Jessica hires these nice guy.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,78,2.3845301622917567,1.9211719267674745,0.46335823552428224,1,-39.36550509929657,-43.852991342544556,-53.67268607304711,-55.3800229031494,6,6
Dana hadn't lifted this new college campus.,Dana hadn't lifted these new college campus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,79,1.7654980771727877,1.7524009148270294,0.013097162345758306,1,-66.25420419871807,-68.09251265227795,-83.90918497044595,-85.61652180054824,10,10
A lot of organizations scare these confident senators.,A lot of organizations scare this confident senators.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,80,1.5828289984704706,1.0319658200094655,0.5508631784610052,1,-64.61833095550537,-67.86876273155212,-78.8637919417396,-77.15645511163731,9,9
Lucille might take those bad dishes.,Lucille might take that bad dishes.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,81,1.981067943526046,1.5942985519602502,0.38676939156579593,1,-53.30499613285065,-53.54535734653473,-69.15353968105902,-66.29974576221673,8,8
Amelia hasn't dropped by those out in the open cafes.,Amelia hasn't dropped by that out in the open cafes.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,82,2.062883735936855,1.9240446424172062,0.13883909351964863,1,-76.9551455155015,-75.90625981241465,-103.77263408268061,-100.91884016383833,13,13
Meredith won't scan that bad documentary.,Meredith won't scan those bad documentary.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,83,1.9921893049532602,2.0185847648959685,-0.02639545994270831,0,-56.20362940430641,-58.81986418366432,-74.13333314888575,-76.98712706772804,9,9
Katherine healed these out in the open snakes.,Katherine healed this out in the open snakes.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,84,1.3913348451147243,1.558951970724948,-0.16761712561022368,0,-66.1243463754654,-62.740838289260864,-80.03769482661264,-78.33035799651034,10,10
Ronald fires this bad customer.,Ronald fires these bad customer.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,85,2.0355668367537754,1.7197027232133084,0.31586411354046695,1,-49.66433370113373,-53.58271932601929,-63.913301558410154,-65.62063838851245,7,7
Danielle wouldn't bring these long pamphlets.,Danielle wouldn't bring this long pamphlets.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,86,2.9572279337094187,2.7371676103316815,0.22006032337773718,1,-58.22625840455294,-58.719524808228016,-87.79853774164712,-86.09120091154483,10,10
Jennifer was hurting that uncertain driver.,Jennifer was hurting those uncertain driver.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,87,0.5921152917015391,0.730365574499214,-0.13825028279767493,0,-56.4279351234436,-58.31397706270218,-60.57274216535438,-63.42653608419668,7,7
Tiffany hasn't worked with this young teenager.,Tiffany hasn't worked with these young teenager.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,88,2.5786144855109474,2.443139201017878,0.13547528449306956,1,-61.662752881646156,-64.86031784117222,-90.02751222226658,-91.73484905236887,11,11
Sabrina was scanning this hard book.,Sabrina was scanning these hard book.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,89,2.085440050354979,1.8538725839721586,0.23156746638282044,1,-54.183677434921265,-57.74355399608612,-70.8671978377611,-72.57453466786339,8,8
Eric hired that ill student.,Eric hired those ill student.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,90,1.2595703283712645,1.4567702392097068,-0.19719991083844235,0,-45.28281784057617,-46.95341229438782,-52.84023981080376,-55.69403372964606,6,6
Liam flees from those determined actors.,Liam flees from that determined actors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,91,1.303111787451908,0.9095806305682478,0.39353115688366025,1,-68.84224331378937,-69.53022980690002,-80.57024940085654,-77.71645548201425,9,9
Noah notices that gray restaurant.,Noah notices those gray restaurant.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,92,-0.030582803443442077,-0.12799822516858125,0.09741542172513917,1,-58.51530921459198,-62.051011085510254,-58.301229590487885,-61.155023509330185,7,7
Those children question those out in the open boys.,Those children question that out in the open boys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,93,0.6500714770985297,0.4060761622864419,0.24399531481208786,1,-65.32664227485657,-64.91280150413513,-71.82735704584186,-68.97356312699955,10,10
Most children conceal this smart dancer.,Most children conceal these smart dancer.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,94,1.0679969434812284,1.3370402084099575,-0.2690432649287291,0,-55.89872884750366,-55.72276282310486,-63.37470745187226,-65.08204428197456,7,7
Most actresses had healed these busy children.,Most actresses had healed this busy children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,True,False,True,True,95,2.376595355734832,1.9885208028458017,0.38807455288903014,1,-54.01225507259369,-55.40951466560364,-73.02501791847234,-71.31768108837005,8,8
