sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
What schools were many cars embarrassing and Daniel driving to?,What were many cars embarrassing schools and Daniel driving to?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,10,0.32804010254648636,0.5931781434358796,-0.26513804088939324,0,-85.93203067779541,-83.01551222801208,-89.54047180580676,-89.54047180580676,11,11
What cafes could some teenager skate around and a lot of committees conceal?,What could some teenager skate around cafes and a lot of committees conceal?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,11,1.0726465094102398,1.1577339471250891,-0.08508743771484939,0,-106.1740192770958,-104.9827951490879,-121.19107040883915,-121.19107040883915,14,14
What lakes had Elaine escaped from and Gary thought about?,What had Elaine escaped from lakes and Gary thought about?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,12,0.31185044315566945,0.8590738160485695,-0.5472233728929,0,-87.77035856246948,-81.75090146064758,-91.20071343718185,-91.20071343718185,11,11
What mountains is Aaron lifting and that woman insulting?,What is Aaron lifting mountains and that woman insulting?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,13,0.19154679197556704,0.5438589991975519,-0.35231220722198486,0,-81.46838617324829,-77.94526410102844,-83.38385409300396,-83.38385409300396,10,10
Which children had Phillip worried and Dawn disturbed?,Which had Phillip worried children and Dawn disturbed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,14,0.1729674351787701,-0.14088429220092438,0.31385172737969447,1,-80.90471649169922,-83.72938203811646,-82.46142340830815,-82.46142340830814,9,9
Whose closets can drivers arrive at and Heidi walk through?,Whose can drivers arrive at closets and Heidi walk through?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,15,1.6621026304129929,2.286112789832126,-0.6240101594191332,0,-97.70697784423828,-89.59484577178955,-119.31431203960719,-119.31431203960719,13,13
Which students has Steve hired and Monet hated?,Which has Steve hired students and Monet hated?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,16,0.7740909729824083,0.8968363438472764,-0.12274537086486814,0,-83.77887725830078,-82.5514235496521,-91.51978698812486,-91.51978698812486,10,10
Which analyses can Heidi dislike and Melissa think about?,Which can Heidi dislike analyses and Melissa think about?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,17,1.0343973562334683,0.6342476770495082,0.40014967918396005,1,-81.11820793151855,-85.11970472335815,-91.46218149385324,-91.46218149385324,10,10
Which libraries had those waiters lifted and Alicia explored?,Which had those waiters lifted libraries and Alicia explored?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,18,0.2790833609303421,-0.012261129987904114,0.2913444909182462,1,-98.54629468917847,-101.75108408927917,-101.61621165941223,-101.61621165941223,11,11
Which children has Valerie approached and Sonia hurt?,Which has Valerie approached children and Sonia hurt?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,19,0.5570093190571789,0.5674282109639172,-0.010418891906738281,0,-77.05168294906616,-76.95791292190552,-82.06476682058077,-82.06476682058077,9,9
Which students does Leslie kiss and Kendra visit?,Which does Leslie kiss students and Kendra visit?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,20,1.2302113821116976,1.467736773690372,-0.23752539157867436,0,-81.33139538764954,-78.9561414718628,-93.63350920876651,-93.63350920876651,10,10
Which teachers did Veronica work with and the rivers bore?,Which did Veronica work with teachers and the rivers bore?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,21,0.6846537881606813,0.6711700470940087,0.013483741066672605,1,-83.58799648284912,-83.73631763458252,-91.11918815261662,-91.11918815261662,11,11
What adults is Jodi curing and Karen returning to?,What is Jodi curing adults and Karen returning to?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,22,1.0816784577745786,1.4070945187858064,-0.3254160610112278,0,-85.0508816242218,-81.4713049530983,-96.94934465974217,-96.94934465974217,11,11
Which men might Regina work with and that waiter cure?,Which might Regina work with men and that waiter cure?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,23,0.2846380233896145,0.6764436721933255,-0.39180564880371094,0,-89.80512118339539,-85.49525904655457,-92.93613944068115,-92.93613944068115,11,11
What slopes had Lori descended and Carlos climbed down?,What had Lori descended slopes and Carlos climbed down?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,24,0.4359089425569607,0.802374439573866,-0.3664654970169053,0,-87.09453868865967,-83.4298837184906,-91.45362811422928,-91.45362811422926,10,10
Which women could Emily criticize and Christine notice?,Which could Emily criticize women and Christine notice?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,25,0.9748240273871099,1.3578004534057189,-0.38297642601860893,0,-75.76423263549805,-72.31744480133057,-84.53764888198204,-84.53764888198204,9,9
Which lakes had most girls biked to and most drivers described?,Which had most girls biked to lakes and most drivers described?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,26,0.12041827944408987,0.3085823852262308,-0.18816410578214096,0,-111.16974544525146,-108.72361207008362,-112.73518307802463,-112.73518307802462,13,13
Whose mice can Julia bring and Brett notice?,Whose can Julia bring mice and Brett notice?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,27,1.0068090547197315,1.1676742185228322,-0.16086516380310067,0,-80.54654717445374,-78.93789553642273,-90.61463772165105,-90.61463772165105,10,10
Which teeth is Samuel fixing and Grace selling?,Which is Samuel fixing teeth and Grace selling?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,28,0.24882439397960038,0.799551085861416,-0.5507266918818157,0,-78.40050911903381,-73.44396889209747,-80.63992866485022,-80.63992866485022,9,9
Which girls was Tara kissing and Alice thinking about?,Which was Tara kissing girls and Alice thinking about?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,29,1.059017517873859,1.142663815328693,-0.08364629745483398,0,-74.54565811157227,-73.70919513702393,-85.13583329031086,-85.13583329031086,10,10
What cashiers is Ellen shocking and the waitresses boring?,What is Ellen shocking cashiers and the waitresses boring?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,30,0.45070244093298467,0.8714616419827893,-0.42075920104980463,0,-98.95478534698486,-93.9056749343872,-104.36321463818068,-104.36321463818068,12,12
Which doctors is Angela hugging and Paula admiring?,Which is Angela hugging doctors and Paula admiring?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,31,1.8851421563801325,2.4799261896786247,-0.5947840332984922,0,-77.48816215991974,-71.54032182693481,-96.33958372372106,-96.33958372372106,10,10
Which men does Theresa describe and every coat worry?,Which does Theresa describe men and every coat worry?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,32,0.07367257656654544,0.8769947725733204,-0.8033221960067749,0,-87.88212490081787,-79.84890294075012,-88.61885066648333,-88.61885066648333,10,10
Which customers was Stacey curing and these pedestrians complaining about?,Which was Stacey curing customers and these pedestrians complaining about?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,33,1.5424650365647032,1.7085842941737528,-0.16611925760904955,0,-94.98400402069092,-92.99057292938232,-113.49358445946736,-113.49358445946736,12,12
What guests had Donna concealed and some lady appreciated?,What had Donna concealed guests and some lady appreciated?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,34,0.5593554280629391,0.716500284515881,-0.15714485645294185,0,-81.14480257034302,-79.5733540058136,-86.73835685097241,-86.73835685097241,10,10
Which people have many universities known and Gregory praised?,Which have many universities known people and Gregory praised?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,35,1.0705767241694375,0.8531364051081581,0.21744031906127936,1,-75.12623453140259,-77.30063772201538,-85.83200177309696,-85.83200177309696,10,10
What waitresses is Sheila distracting and Tracy returning to?,What is Sheila distracting waitresses and Tracy returning to?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,36,0.33461042018409937,0.6547766287114043,-0.32016620852730493,0,-93.82773864269257,-90.30591034889221,-97.50845326471766,-97.50845326471766,11,11
Whose mountains might Rhonda climb up and Becky explore?,Whose might Rhonda climb up mountains and Becky explore?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,37,1.1557913707048293,1.380451270575384,-0.22465989987055468,0,-99.108935713768,-96.41301691532135,-112.97843216222596,-112.97843216222596,12,12
Which men had some museums known and some waitress listened to?,Which had some museums known men and some waitress listened to?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,38,0.863705452928258,0.8586706187817583,0.005034834146499634,1,-87.28149700164795,-87.34191501140594,-97.64596243678704,-97.64596243678704,12,12
What senators did those teenagers astound and Heidi criticize?,What did those teenagers astound senators and Heidi criticize?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,39,1.239077447771202,1.3759043531084492,-0.13682690533724706,0,-94.13019633293152,-92.6251003742218,-107.76004825841474,-107.76004825841474,11,11
Which students can Rose impress and Cindy see?,Which can Rose impress students and Cindy see?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,40,0.39380170810236514,0.5444670442873966,-0.15066533618503142,0,-75.3038432598114,-73.94785523414612,-78.84805863273269,-78.84805863273269,9,9
What waitresses had Gerald worked with and George annoyed?,What had Gerald worked with waitresses and George annoyed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,41,0.20104273983409113,0.6891505403177948,-0.4881078004837036,0,-90.49851524829865,-85.1293294429779,-92.70998538647365,-92.70998538647365,11,11
Which books did Marcus hate and Craig praise?,Which did Marcus hate books and Craig praise?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,42,0.5525400538560837,0.3038480711629414,0.24869198269314235,1,-77.25546598434448,-79.49369382858276,-82.22832646904924,-82.22832646904924,9,9
Whose hospitals can Gregory tour and Douglas irritate?,Whose can Gregory tour hospitals and Douglas irritate?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,43,1.4648418450673275,1.8646231155279764,-0.39978127046064893,0,-89.9737024307251,-85.57610845565796,-106.0869627264657,-106.0869627264657,11,11
Whose pants will Margaret wear and Donald lift?,Whose will Margaret wear pants and Donald lift?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,44,0.9578436217036483,1.5339029631343124,-0.5760593414306641,0,-80.34991145133972,-74.58931803703308,-89.9283476683762,-89.9283476683762,10,10
Which men had those cashiers visited and Jeffrey admired?,Which had those cashiers visited men and Jeffrey admired?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,45,0.8317321601099198,0.8575669372483671,-0.025834777138447285,0,-91.70978498458862,-91.42560243606567,-100.85883874579774,-100.85883874579771,11,11
Whose libraries has Jerry toured and many turtles scared?,Whose has Jerry toured libraries and many turtles scared?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,46,0.5493986869860223,1.0844283367205194,-0.5350296497344971,0,-98.79939985275269,-92.91407370567322,-104.84278540959893,-104.84278540959893,11,11
What men did all actors shock and Carrie investigate?,What did all actors shock men and Carrie investigate?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,47,0.6492015586443699,0.9561812625475682,-0.3069797039031983,0,-79.3907915353775,-76.32099449634552,-85.8828071218212,-85.8828071218212,10,10
What slopes was Donald lifting and Jacqueline selling?,What was Donald lifting slopes and Jacqueline selling?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,48,1.4756864442567121,1.8971941365937481,-0.421507692337036,0,-78.97523626685143,-74.76015934348106,-93.73210070941855,-93.73210070941855,10,10
Which shoes had these doctors worn and the pedestrians sold?,Which had these doctors worn shoes and the pedestrians sold?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,49,0.9021399872367549,1.1295009293837497,-0.22736094214699476,0,-83.47371625900269,-80.97274589538574,-93.39725611860699,-93.39725611860699,11,11
Which actresses is Donna boring and Denise alarming?,Which is Donna boring actresses and Denise alarming?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,50,1.5380145995034822,1.3733796167586294,0.16463498274485278,1,-74.81564474105835,-76.29735958576202,-88.65777613658969,-88.65777613658969,9,9
What actresses could Monet talk to and some schools impress?,What could Monet talk to actresses and some schools impress?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,51,0.9120640919760715,1.377707925056999,-0.4656438330809275,0,-89.19550311565399,-83.60777711868286,-100.14027221936685,-100.14027221936685,12,12
Whose organizations was Rachel worrying and some river disturbing?,Whose was Rachel worrying organizations and some river disturbing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,52,-0.1819356026397039,0.18232775851086427,-0.3642633611505682,0,-101.79664134979248,-97.78974437713623,-99.79534972075574,-99.79534972075574,11,11
What teachers are prints confusing and Amanda bothering?,What are prints confusing teachers and Amanda bothering?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,53,0.7935695709190279,0.6016761522890606,0.19189341862996734,1,-75.24856972694397,-76.97561049461365,-82.39069586521522,-82.39069586521519,9,9
What waitresses were those ladies upsetting and Julie appreciating?,What were those ladies upsetting waitresses and Julie appreciating?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,54,1.7001006282042137,1.8445329543621014,-0.1444323261578877,0,-90.28405058383942,-88.55086266994476,-110.68525812228998,-110.68525812228998,12,12
Which boys had the chicken shocked and girls described?,Which had the chicken shocked boys and girls described?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,55,0.5663327196627108,0.5121919849901644,0.05414073467254643,1,-74.22367525100708,-74.76508259773254,-79.88700244763419,-79.88700244763419,10,10
What men should Regina fire and Rebecca distract?,What should Regina fire men and Rebecca distract?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,56,0.5059252542742472,0.833068684984086,-0.32714343070983887,0,-75.68778204917908,-72.74349117279053,-80.2411093376473,-80.2411093376473,9,9
Which malls has Denise cleaned and Dan brought?,Which has Denise cleaned malls and Dan brought?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,57,0.24397190039882666,0.3697765366123428,-0.12580463621351612,0,-83.55447292327881,-82.42223119735718,-85.75022002686825,-85.75022002686826,9,9
What malls had Adam returned to and a lot of senators disliked?,What had Adam returned to malls and a lot of senators disliked?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,58,0.6294804264343347,1.1860274664108215,-0.5565470399764868,0,-97.61070941388607,-90.37559789419174,-105.79395495753242,-105.79395495753242,13,13
Which glaciers had the adult biked to and Mary dropped by?,Which had the adult biked to glaciers and Mary dropped by?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,59,-0.05128464856711354,0.1450208464749516,-0.19630549504206513,0,-107.32561087608337,-104.7736394405365,-106.6589104447109,-106.65891044471087,13,13
What waitresses was that mirror boring and Barbara discovering?,What was that mirror boring waitresses and Barbara discovering?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,60,0.1720905323902997,0.4641154807705099,-0.2920249483802102,0,-92.48183476924896,-89.26956033706665,-94.37483062554226,-94.37483062554226,11,11
Which hamsters does Kayla lift and Amanda discover?,Which does Kayla lift hamsters and Amanda discover?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,61,1.7199913849947563,1.9695663280170508,-0.24957494302229444,0,-87.55308222770691,-84.80775785446167,-106.47298746264923,-106.47298746264923,11,11
What schools was Gary dropping by and Tina biking to?,What was Gary dropping by schools and Tina biking to?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,62,0.4503928786629155,0.702366334265388,-0.2519734556024725,0,-89.24657106399536,-86.47486305236816,-94.20089272928743,-94.20089272928743,11,11
Which art galleries will Vanessa arrive at and Kimberley insult?,Which will Vanessa arrive at art galleries and Kimberley insult?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,63,1.7599084743884081,2.25448017321794,-0.4945716988295319,0,-96.15305955708027,-90.21819917112589,-117.27196124974117,-117.27196124974117,12,12
What customers was this waiter observing and Margaret observing?,What was this waiter observing customers and Margaret observing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,64,0.5490833991645602,0.9824965947746065,-0.4334131956100463,0,-83.36027336120605,-79.02614140510559,-88.85110735285166,-88.85110735285166,10,10
Which public parks might this girl respect and Rhonda tour?,Which might this girl respect public parks and Rhonda tour?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,65,0.8001310664856748,0.8202916421934283,-0.020160575707753536,0,-100.40685224533081,-100.16492533683777,-110.00842504315891,-110.00842504315891,12,12
What customers has Gregory forgotten and the teenager kissed?,What has Gregory forgotten customers and the teenager kissed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,66,0.2755140653872985,0.512512671115448,-0.23699860572814946,0,-82.80404376983643,-80.43405771255493,-85.55918442370941,-85.55918442370941,10,10
Which guests do all patients notice and the cats impress?,Which do all patients notice guests and the cats impress?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,67,1.2291045888522893,0.6748976973589255,0.5542068914933639,1,-78.22749352455139,-84.3237693309784,-91.74764400192657,-91.74764400192657,11,11
Which stories will a teenager hate and Carl forget?,Which will a teenager hate stories and Carl forget?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,68,0.6008556036620376,0.4800912766127823,0.12076432704925533,1,-77.71221375465393,-78.91985702514648,-83.72076979127431,-83.72076979127431,10,10
What companies was music astounding and David disturbing?,What was music astounding companies and David disturbing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,69,-0.17659224064502788,0.08370063379717863,-0.2602928744422065,0,-79.7323853969574,-77.38974952697754,-78.14305523115215,-78.14305523115215,9,9
What men has Samuel annoyed and Cynthia observed?,What has Samuel annoyed men and Cynthia observed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,70,0.42397872999399844,0.9953753192731717,-0.5713965892791733,0,-75.86951971054077,-70.7269504070282,-79.68532828048676,-79.68532828048674,9,9
What children has Dan worked with and Craig insulted?,What has Dan worked with children and Craig insulted?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,71,0.6299784081023361,1.1863202946227218,-0.5563418865203857,0,-76.70574736595154,-71.14232850074768,-83.0055314469749,-83.0055314469749,10,10
Which boys was Noah praising and a child approaching?,Which was Noah praising boys and a child approaching?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,72,0.5135918336012295,1.0137751774885602,-0.5001833438873307,0,-78.7639331817627,-73.7620997428894,-83.89985151777499,-83.899851517775,10,10
What high schools had Brenda gone to and Martha sold?,What had Brenda gone to high schools and Martha sold?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,73,0.7213192033242499,1.3629677884703737,-0.6416485851461238,0,-81.1533055305481,-74.09517109394073,-89.08781676711484,-89.08781676711484,11,11
What pedestrians would the waitresses dislike and Carrie praise?,What would the waitresses dislike pedestrians and Carrie praise?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,74,0.07389891214488387,0.5575481443156824,-0.4836492321707986,0,-98.38626599311829,-93.0661244392395,-99.19915402671201,-99.19915402671201,11,11
Whose windows do most doctors break and Melissa lift?,Whose do most doctors break windows and Melissa lift?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,75,0.9626294251528161,0.9756211136210556,-0.012991688468239504,0,-87.20233297348022,-87.05942440032959,-97.7912566501612,-97.7912566501612,11,11
Which teachers can Claire flee from and Andrew hide?,Which can Claire flee from teachers and Andrew hide?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,76,1.009422987765987,1.0058157385060382,0.0036072492599488193,1,-79.172438621521,-79.20851111412048,-89.26666849918087,-89.26666849918087,10,10
Which schools has Frank exited and a photograph disgusted?,Which has Frank exited schools and a photograph disgusted?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,77,0.6462386718950753,0.8890443912706857,-0.24280571937561035,0,-84.68039131164551,-82.2523341178894,-91.14277803059626,-91.14277803059626,10,10
What students has Stacey appreciated and Anne discussed?,What has Stacey appreciated students and Anne discussed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,78,1.1585015327041972,1.618258479267918,-0.4597569465637208,0,-78.93030261993408,-74.33273315429688,-90.51531794697605,-90.51531794697605,10,10
What children is a nose disgusting and Nancy escaping from?,What is a nose disgusting children and Nancy escaping from?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,79,0.3289448620138932,0.6142763930183655,-0.2853315310044722,0,-82.38942766189575,-79.25078082084656,-86.00782114404858,-86.00782114404858,11,11
Whose octopi had Helen cured and a pedestrian thought about?,Whose had Helen cured octopi and a pedestrian thought about?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,80,0.8935860872055089,0.6324226311061351,0.26116345609937386,1,-108.24108743667603,-111.89737582206726,-120.75129265755315,-120.75129265755315,14,14
Which waitresses had Jessica insulted and Rhonda thought about?,Which had Jessica insulted waitresses and Rhonda thought about?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,81,0.24538447110349537,0.47604312150174977,-0.2306586503982544,0,-108.1475396156311,-105.37963581085205,-111.09215326887305,-111.09215326887305,12,12
Which stairs was Adam descending and Amy climbing up?,Which was Adam descending stairs and Amy climbing up?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,82,0.5229116480862033,1.2239430587803255,-0.7010314106941222,0,-81.40104711055756,-74.39073300361633,-86.63016359141959,-86.63016359141959,10,10
What women is that lady attacking and Marcus referencing?,What is that lady attacking women and Marcus referencing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,83,0.711062066616185,1.5266840983048753,-0.8156220316886903,0,-77.82107400894165,-69.66485369205475,-84.9316946751035,-84.9316946751035,10,10
Whose lakes will Dan clean and Leslie reveal?,Whose will Dan clean lakes and Leslie reveal?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,84,0.5726445589654915,0.6869488154047005,-0.11430425643920905,0,-87.08678197860718,-85.94373941421509,-92.81322756826209,-92.81322756826209,10,10
Which girls had Ruth concealed and Heidi embarrassed?,Which had Ruth concealed girls and Heidi embarrassed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,85,0.6856087235017014,0.3026923789650261,0.38291634453667533,1,-76.90030241012573,-80.34654951095581,-83.07078092164105,-83.07078092164105,9,9
What students could some senator boast about and Eric cure?,What could some senator boast about students and Eric cure?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,86,0.6635817951584745,0.7712095554387356,-0.10762776028026111,0,-88.64267039299011,-87.45876502990723,-95.94207013973333,-95.94207013973332,11,11
Which alumni should Beth listen to and the hospital hate?,Which should Beth listen to alumni and the hospital hate?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,87,0.5027990341454036,0.4374675981290608,0.06533143601634284,1,-85.18993012607098,-85.90857592225075,-90.72071950167042,-90.72071950167042,11,11
Whose cafes has Carlos passed and these pedestrians left?,Whose has Carlos passed cafes and these pedestrians left?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,88,0.8955244716350602,1.0450868413284695,-0.1495623696934093,0,-93.67777824401855,-92.03259217739105,-103.52854743200422,-103.52854743200422,11,11
Which guests had Galileo forgotten and Kevin distracted?,Which had Galileo forgotten guests and Kevin distracted?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,89,0.6896381675764489,0.3733684519494144,0.3162697156270345,1,-79.68543577194214,-82.53186321258545,-85.89217928013018,-85.89217928013018,9,9
What apples has Gerald revealed and Angela bought?,What has Gerald revealed apples and Angela bought?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,True,False,True,True,90,0.3809230164073164,0.6650698021434004,-0.284146785736084,0,-76.45154476165771,-73.89422369003296,-79.87985190932356,-79.87985190932356,9,9
