sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
The universities aren't working hard.,The university aren't working hard.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,10,2.5136292956274255,2.4849656598609267,0.028663635766498885,1,-36.56428597308695,-35.40890712663531,-54.15969104247893,-52.8036667456618,7,7
The adult has concealed all stories.,The adults has concealed all stories.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,11,1.0023075807571828,1.3229889836391382,-0.32068140288195535,0,-48.84801435470581,-48.008727073669434,-55.86416742000609,-57.2696499591434,7,7
The universities appreciate all teenagers.,The university appreciate all teenagers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,12,1.3719564321497881,1.131423909461983,0.24053252268780523,1,-44.41420292854309,-44.50137376785278,-52.64594152144182,-51.28991722462468,6,6
The teachers weren't murmuring.,The teacher weren't murmuring.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,13,2.9157889238488925,2.7474081156223806,0.1683808082265119,1,-38.49510610848665,-38.48731677606702,-58.9056285754289,-57.71917358542368,7,7
The couch has tipped over.,The couchs has tipped over.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,14,2.468753040730699,1.2568789262188784,1.2118741145118204,1,-32.528769731521606,-45.02203714847565,-47.3412879759058,-53.820189632007796,6,7
The boy conceals every cup.,The boys conceals every cup.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,15,0.7262966930602539,0.6107353622650251,0.11556133079522879,1,-52.6507248878479,-54.19199180603027,-57.73480173926968,-58.46713934188545,7,7
The organization wasn't corresponding.,The organizations wasn't corresponding.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,16,1.806645800549384,1.1743052395869107,0.6323405609624733,1,-37.425160583108664,-42.20511893182993,-48.26503538640497,-49.25095036935139,6,6
The libraries weren't hurting Ellen.,The library weren't hurting Ellen.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,17,2.073793895745925,2.2822003868454814,-0.20840649109955622,0,-46.73265038430691,-43.0745982080698,-61.249207654528384,-59.05000091598817,7,7
The organizations know Larry.,The organization know Larry.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,18,0.23339509939447964,0.33310493651490986,-0.09970983712043022,0,-38.62503480911255,-37.140570640563965,-39.79201030608495,-38.806095323138514,5,5
The pedestrian heals the dogs.,The pedestrians heals the dogs.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,19,1.7629414159233636,2.080527242659141,-0.3175858267357772,0,-41.84137320518494,-40.05991089344025,-52.41902170072512,-52.54307434939509,6,6
The actress responds.,The actresses responds.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,20,0.7485255149483319,1.2808115010774017,-0.5322859861290699,0,-30.106167793273926,-31.015068531036377,-33.10026985306725,-36.138314535345984,4,4
The skirt is disturbing Debra.,The skirts is disturbing Debra.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,21,1.7418744439767846,1.3344641491498064,0.4074102948269782,1,-48.60537576675415,-52.587283968925476,-60.79849687459164,-61.92853301297412,7,7
The cashiers haven't testified.,The cashier haven't testified.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,22,2.4421985325428963,2.569814454435245,-0.12761592189234872,0,-42.35666797310114,-40.22942463308573,-59.45205770090141,-58.21812581413244,7,7
The legislature has loved a lot of stories.,The legislatures has loved a lot of stories.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,23,2.5051033587878573,2.2962180542396404,0.20888530454821685,1,-44.81705862283707,-48.89979112148285,-67.36298885192778,-69.56575360963961,9,9
The chair has embarrassed most drivers.,The chairs has embarrassed most drivers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,24,0.4961979199920959,0.24045727426194827,0.25574064573014765,1,-54.86184096336365,-58.60102617740631,-58.33522640330832,-60.28422709723995,7,7
The patients haven't debated.,The patient haven't debated.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,25,2.3012253170688175,1.5636916866013724,0.7375336304674451,1,-35.139429457485676,-38.88116467744112,-48.94678135989858,-48.263314797049354,6,6
The adults have talked to Angela.,The adult have talked to Angela.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,26,2.377022079775103,1.0870619155743964,1.2899601642007068,1,-37.424479603767395,-45.048718214035034,-54.06363416219312,-52.65815162305581,7,7
The pedestrians haven't ascended that mountain.,The pedestrian haven't ascended that mountain.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,27,1.8860142877267911,1.686051030398307,0.1999632573284842,1,-50.98592721670866,-52.461580626666546,-66.07404151852299,-65.949988869853,8,8
The senator knows Elaine.,The senators knows Elaine.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,28,1.961822083584441,1.4479916048469945,0.5138304787374466,1,-34.946024894714355,-38.32205891609192,-44.75513531263656,-45.56201694032689,5,5
The children smile.,The child smile.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,29,1.3577439773808777,0.7885966433476135,0.5691473340332642,1,-22.889460563659668,-25.042653799057007,-28.32043647318318,-28.19704037244746,4,4
The teenager plays.,The teenagers plays.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,30,1.5112954514775314,0.9108120342499753,0.6004834172275562,1,-26.287328720092773,-29.180927515029907,-32.3325105260029,-32.82417565202981,4,4
The dish has alarmed Sara.,The dishs has alarmed Sara.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,31,0.9978441399861021,-0.016729060645892396,1.0145732006319945,1,-45.83671283721924,-58.419782757759094,-51.82377767713585,-58.30267933323785,6,7
The waitress cries.,The waitresses cries.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,32,1.3171205628952176,0.6832610005215471,0.6338595623736705,1,-28.942190408706665,-38.55495595932007,-34.210672660287536,-41.971260961927804,4,5
The customers cheer.,The customer cheer.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,33,0.29505509978800504,0.029536501570136764,0.2655185982178683,1,-31.0616397857666,-32.16704225540161,-32.24186018491862,-32.28518826168216,4,4
The governments distract Suzanne.,The government distract Suzanne.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,34,1.2977829824354488,1.5843348374858692,-0.28655185505042047,0,-41.813092947006226,-37.59358334541321,-48.30200785918347,-45.515257532842554,5,5
The senators watch Kristin.,The senator watch Kristin.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,35,1.6335819438679344,1.482011451340129,0.1515704925278054,1,-42.646480560302734,-42.749021887779236,-52.44797222351034,-51.64109059582001,6,6
The ladies weren't fleeing from Michael.,The lady weren't fleeing from Michael.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,36,2.308272265490878,1.9875090223806495,0.3207632431102283,1,-46.846605595201254,-48.102589117363095,-65.31278371912828,-64.00266129640829,8,8
The customers have profited.,The customer have profited.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,37,3.0538805075005846,2.3586749630956647,0.6952055444049199,1,-32.63757073879242,-36.852132081985474,-50.960853783795926,-51.00418186055946,6,6
The bank has reunited.,The banks has reunited.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,38,1.9213595053127777,1.8486119028349364,0.07274760247784129,1,-31.037025690078735,-32.76971101760864,-40.64382321664262,-42.012770531783325,5,5
The jackets haven't shrunk.,The jacket haven't shrunk.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,39,2.2795690630477297,1.944737099160136,0.3348319638875936,1,-36.64049118757248,-36.495581075549126,-50.31790556585886,-48.16400367050994,6,6
The universities were boasting.,The university were boasting.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,40,1.3311116203811153,1.2125987451943232,0.1185128751867921,1,-35.7608642578125,-34.99740433692932,-42.41642235971808,-41.06039806290094,5,5
The adults have fled from all dancers.,The adult have fled from all dancers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,41,2.129482367717957,1.36854038438074,0.7609419833372169,1,-47.07249307632446,-51.75454640388489,-64.10835201806812,-62.70286947893081,8,8
The patients laugh.,The patient laugh.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,42,1.1327927274048708,0.6550670106694625,0.4777257167354083,1,-26.466960430145264,-27.69439673423767,-30.998131339764747,-30.31466477691552,4,4
The nose bothers Alicia.,The noses bothers Alicia.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,43,1.2170389095570584,0.36199813364818423,0.8550407759088742,1,-39.67291808128357,-47.01885914802551,-45.75811262906886,-48.828849816266434,5,5
The actors were smiling.,The actor were smiling.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,44,2.4178854072715326,1.111495972515287,1.3063894347562455,1,-26.588507771492004,-31.677122950553894,-38.67793480784967,-37.23460281313033,5,5
The senator isn't falling asleep.,The senators isn't falling asleep.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,45,2.7683167360137952,2.3935199278045647,0.37479680820923056,1,-36.779320403933525,-40.209779689088464,-56.15753755603009,-56.964419183720416,7,7
The university negotiates.,The universities negotiates.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,46,3.0168191546761007,2.799467557473669,0.2173515972024318,1,-32.0546410381794,-34.49742332100868,-47.1387368115599,-48.49476110837703,5,5
The patient isn't referencing Thomas.,The patients isn't referencing Thomas.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,47,1.0670122920092087,0.8986262810021982,0.16838601100701045,1,-51.11678944900632,-52.97895808890462,-58.58587549307078,-59.269342055920006,7,7
The guests aren't cooking.,The guest aren't cooking.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,48,2.346729571952835,1.448132766386313,0.8985968055665221,1,-31.981548933312297,-37.269168831408024,-46.06192636502931,-45.9579654297259,6,6
The dancer hasn't lifted a sock.,The dancers hasn't lifted a sock.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,49,2.18405051485088,2.12981091242192,0.054239602428959977,1,-46.23380783200264,-47.366818331182,-63.70621195080968,-64.40530563055736,8,8
The adult has discovered this teenager.,The adults has discovered this teenager.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,50,1.746349750427075,2.083984434302901,-0.33763468387582574,0,-43.846757650375366,-42.8887974023819,-56.07120590336489,-57.4766884425022,7,7
The boys complain about some drivers.,The boy complain about some drivers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,51,1.9613598140166835,1.4106782728462304,0.5506815411704531,1,-42.39780235290527,-45.520235538482666,-56.12732105102206,-55.39498344840628,7,7
The guests are passing this glacier.,The guest are passing this glacier.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,52,2.36576397728446,1.406855733873981,0.9589082434104788,1,-40.56790852546692,-47.176305294036865,-57.12825636645814,-57.024295431154734,7,7
The senators haven't complained about Kendra.,The senator haven't complained about Kendra.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,53,2.6755699155617756,2.5376570354842,0.13791288007757574,1,-56.210223607718945,-56.644557900726795,-80.29035284777493,-79.4834712200846,9,9
The drivers skate around college campuses.,The driver skate around college campuses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,54,2.2009904679035635,1.918106502644211,0.28288396525935244,1,-51.22765398025513,-51.407419204711914,-66.63458725558007,-64.83416472322139,7,7
The actor sounds like the Clintons.,The actors sounds like the Clintons.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,55,1.3454587281250028,1.6089432455896175,-0.26348451746461476,0,-47.516488552093506,-47.11542892456055,-56.934699648968525,-58.37803164368787,7,7
The guests were approving.,The guest were approving.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,56,2.200206879123482,1.0521300221867023,1.1480768569367799,1,-29.74156951904297,-35.37799286842346,-40.74260391466038,-40.63864297935697,5,5
The children haven't whispered.,The child haven't whispered.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,57,1.9387467271621912,1.5019430186451277,0.4368037085170635,1,-31.204069811850786,-33.70149596221745,-42.836550174823934,-42.713154074088216,6,6
The companies aren't coping.,The company aren't coping.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,58,2.4765723337318604,2.077919253707966,0.39865308002389455,1,-34.15123334154487,-34.91756252013147,-49.01066734393603,-47.38507804237926,6,6
The guest hasn't exited a closet.,The guests hasn't exited a closet.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,59,2.269498620890026,2.1539701123695068,0.11552850852051932,1,-48.75565393269062,-49.78384293615818,-66.91164289981083,-67.01560383511423,8,8
The committee succeeds.,The committees succeeds.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,60,1.4745973402226635,0.6745963943970477,0.8000009458256159,1,-28.606534481048584,-33.676831007003784,-34.50492384193924,-36.375216584591975,4,4
The couches distract Samuel.,The couch distract Samuel.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,61,2.0025723488044043,1.1543913845751348,0.8481809642292695,1,-45.13444197177887,-39.937254548072815,-57.149876064605294,-45.70921147094849,6,5
The pedestrian concurs.,The pedestrians concurs.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,62,2.0000668408303044,1.4637154233139327,0.5363514175163717,1,-37.43790411949158,-40.24371385574341,-47.4382383236431,-47.56229097231307,5,5
The pedestrians litter.,The pedestrian litter.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,63,1.2928346215455857,1.8840520487678933,-0.5912174272223076,0,-31.369064807891846,-28.88014245033264,-36.54040329407419,-36.416350645404215,4,4
The skirts have twisted.,The skirt have twisted.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,64,1.4554581993941582,1.3925237008283786,0.0629344985657796,1,-33.03751587867737,-32.22215223312378,-40.31480687564816,-39.18477073726567,5,5
The association hates Melinda.,The associations hates Melinda.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,65,1.9628618021125444,1.8686217967124936,0.09424000540005073,1,-44.527761697769165,-46.29631209373474,-56.30493251044443,-57.5080428740097,6,6
The waiters disagree with Natalie.,The waiter disagree with Natalie.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,66,1.326131590338676,1.8329424500121003,-0.5068108596734244,0,-48.57296121120453,-42.180819034576416,-57.85588234357526,-53.17847373464902,7,6
The guest hasn't hugged Grace.,The guests hasn't hugged Grace.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,67,2.2722564267216248,2.162284323927548,0.10997210279407676,1,-44.23259299248457,-45.1063586473465,-60.13838797953594,-60.24234891483933,7,7
The glass bothers those senators.,The glasses bothers those senators.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,68,0.7807654018986009,0.8858269002125129,-0.10506149831391198,0,-49.64552402496338,-49.636035680770874,-54.330116436354984,-54.95099708204595,6,6
The shoe isn't shrinking.,The shoes isn't shrinking.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,69,1.7298328086975836,1.4431441573268333,0.2866886513707503,1,-36.69337894581258,-37.58829748257995,-47.072375797998085,-46.247162426540946,6,6
The bird worries Sharon.,The birds worries Sharon.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,70,0.7967536834533888,0.4526702625742985,0.34408342087909033,1,-40.448434352874756,-42.68538284301758,-44.4322027701417,-44.94873415588907,5,5
The girl drinks.,The girls drinks.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,71,1.3859971731854452,0.8831733578135337,0.5028238153719116,1,-23.45936870574951,-26.355495929718018,-29.003357398491293,-29.888189360972152,4,4
The pedestrians help Andrew.,The pedestrian help Andrew.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,72,0.5957310190827186,0.6858854990380536,-0.09015447995533499,0,-40.465269565582275,-39.89044451713562,-43.44392466099587,-43.31987201232589,5,5
The ladies aren't walking through every closet.,The lady aren't walking through every closet.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,73,2.891200486614041,2.4676205565102785,0.4235799301037626,1,-46.325479784980416,-48.82757673319429,-72.34628416450678,-71.0361617417868,9,9
The gloves fray.,The glove fray.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,74,0.09430610000860362,0.16989966111627375,-0.07559356110767013,0,-34.407633543014526,-34.81169080734253,-34.78485794304894,-35.491289451807624,4,4
The cashier wasn't concealing this dress.,The cashiers wasn't concealing this dress.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,75,2.784609660196165,2.519876941243331,0.2647327189528341,1,-56.99336440861225,-60.874623484909534,-84.8394610105739,-86.07339289734284,10,10
The actor has approached Eva.,The actors has approached Eva.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,76,1.2691060854401606,1.555319310915286,-0.2862132254751255,0,-43.043150544166565,-42.769203186035156,-50.65778705680753,-52.10111905152687,6,6
The guest hasn't talked about James.,The guests hasn't talked about James.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,77,2.7120398884537247,2.654644967174378,0.057394921279346534,1,-41.114728942513466,-41.67784924805164,-62.81104805014326,-62.91500898544667,8,8
The sock disturbs Clyde.,The socks disturbs Clyde.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,78,1.4707153658620353,1.3556066501504358,0.11510871571159953,1,-49.97110164165497,-49.969959020614624,-58.79539383682718,-58.10359892151724,6,6
The guys have healed Russell.,The guy have healed Russell.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,79,1.459324937184859,1.3939503178968533,0.06537461928800559,1,-41.32408583164215,-41.580700516700745,-50.080035454751304,-49.944402424081865,6,6
The companies have worked hard.,The company have worked hard.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,80,2.5186572631311654,2.3004857973418162,0.2181714657893492,1,-29.593846321105957,-29.27728581428528,-44.70578989989295,-43.08020059833618,6,6
The boys yawn.,The boy yawn.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,81,1.0991699796683427,1.0785198589330705,0.02065012073527228,1,-25.950376272201538,-25.300639152526855,-30.34705619087491,-29.614718588259137,4,4
The dancers aren't marrying.,The dancer aren't marrying.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,82,2.0151004436842173,1.2899371923923901,0.7251632512918271,1,-37.20660814642906,-40.85849397443235,-49.297210808534366,-48.59811712878669,6,6
The college campuses were disturbing those drivers.,The college campus were disturbing those drivers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,83,2.1479644135166716,2.1037366324620557,0.04422778105461589,1,-56.03708899021149,-54.4216628074646,-73.22080429834486,-71.25155586716104,8,8
The legislature hasn't fired Peter.,The legislatures hasn't fired Peter.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,84,2.088189012577131,1.7100606267124567,0.37812838586467445,1,-43.70811903476715,-48.557782493531704,-58.32544212280707,-60.5282068805189,7,7
The students climb down every ladder.,The student climb down every ladder.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,85,1.9293701804388081,1.6874213714772495,0.24194880896155868,1,-43.688870787620544,-45.70535147190094,-57.1944620506922,-57.517301072241686,7,7
The boys flirt.,The boy flirt.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,86,0.7621568498047999,0.48234472030716624,0.2798121294976337,1,-28.933313369750977,-29.320224285125732,-31.981940768970176,-31.249603166354397,4,4
The pedestrian observes every lady.,The pedestrians observes every lady.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,87,1.2030727646611912,1.0922435114854185,0.11082925317577264,1,-48.16227841377258,-48.95130658149719,-55.38071500173973,-55.504767650409704,6,6
The guests aren't grinning.,The guest aren't grinning.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,88,2.467680706929219,1.577859890577276,0.8898208163519428,1,-33.33237245492637,-38.56733641773462,-48.138456696501684,-48.03449576119828,6,6
The waitresses have gotten fired.,The waitress have gotten fired.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,89,2.2522632299361303,2.4581712549803747,-0.20590802504424444,0,-42.846118450164795,-36.10234522819519,-58.61196105971771,-50.85137275807744,7,6
The drivers watch Raymond.,The driver watch Raymond.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,90,1.5547630911102401,1.436558214727306,0.1182048763829342,1,-34.55499219894409,-33.34559404850006,-42.32880765449529,-40.52838512213659,5,5
The ladies weren't conspiring.,The lady weren't conspiring.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,91,2.0369383664209018,1.6439659005315843,0.39297246588931745,1,-37.953982047736645,-39.00169442035258,-50.175612246262055,-48.865489823542084,6,6
The libraries aren't boasting.,The library aren't boasting.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,92,2.143640739739972,1.8971376466473846,0.24650309309258733,1,-38.434860272333026,-37.71467209234834,-51.29670471077286,-49.097497972232645,6,6
The girl concurs.,The girls concurs.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,93,1.2779048932673647,1.3101118691833364,-0.03220697591597177,0,-35.0433464050293,-35.7671434879303,-41.43287087136612,-42.31770283384698,5,5
The patient scans the report.,The patients scans the report.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,94,1.475368276167476,1.5615738992547523,-0.0862056230872763,0,-39.52097845077515,-39.68721127510071,-48.37318810778,-49.05665467062922,6,6
The teacher suffers.,The teachers suffers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,95,2.1654688568340354,1.704676727222001,0.46079212961203453,1,-24.50897479057312,-27.53859829902649,-33.17085021790926,-34.35730520791449,4,4
The teachers move.,The teacher move.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,96,1.003125353423778,0.8979695927541362,0.10515576066964183,1,-25.786596059799194,-25.020764112472534,-29.799097473494307,-28.61264248348908,4,4
The waiter swallows.,The waiters swallows.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,97,3.2582045777146007,1.7855456115280421,1.4726589661865586,1,-29.94349443912506,-40.198652267456055,-46.234517327698065,-50.91192593662431,5,6
The adult has worn some coats.,The adults has worn some coats.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,98,1.3676664051803493,1.642276619271847,-0.27461021409149766,0,-47.65712833404541,-47.140339374542236,-57.230793170307855,-58.636275709445165,7,7
The student has escaped.,The students has escaped.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,99,2.347892277699496,1.758323019036267,0.5895692586632291,1,-27.072964906692505,-29.697972178459167,-38.81242629518999,-38.4895872736405,5,5
The doctors haven't met.,The doctor haven't met.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,100,2.7679558475539268,2.2581288880223327,0.5098269595315941,1,-27.7957860827446,-29.00202401727438,-44.40352116806816,-42.55079734540838,6,6
The library disturbs some guy.,The libraries disturbs some guy.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,101,1.985954034281013,1.6086511022326988,0.3773029320483141,1,-48.17214834690094,-53.01247560977936,-62.07382658686803,-64.27303332540825,7,7
The students have cleaned a mall.,The student have cleaned a mall.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,102,1.9406917093185234,1.4587083030963532,0.4819834062221702,1,-41.32144379615784,-45.01816666126251,-54.9062857613875,-55.229124782936985,7,7
