sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Wayne has revealed who most hospitals admired.,Wayne has revealed that most hospitals admired.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,10,1.0752491513904974,1.5274752179455884,-0.452226066555091,0,-73.64306998252869,-67.57475900650024,-83.32031234504316,-81.32203596801054,9,9
Those teenagers realize who all guests flee from.,Those teenagers realize that all guests flee from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,11,1.1603352093109498,1.452630318177815,-0.29229510886686527,0,-70.68810200691223,-66.05916965007782,-81.13111889071078,-79.13284251367816,9,9
George forgets what some car has looked like.,George forgets that some car has looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,12,1.5694280334342239,1.5337357120797748,0.03569232135444911,1,-64.65929317474365,-63.76775097846985,-80.35357350908589,-79.1051080992676,10,10
Some child would conceal who most guys are listening to.,Some child would conceal that most guys are listening to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,13,1.205319504917854,1.405946894710956,-0.2006273897931019,0,-72.73027956485748,-68.52510190010071,-85.98879411895388,-83.99051774192122,11,11
The cashier wouldn't figure out what a person hasn't arrived at.,The cashier wouldn't figure out that a person hasn't arrived at.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,14,2.8120643101337124,2.6038706557939992,0.20819365433971315,1,-69.69778578542173,-71.5722251906991,-111.87875043742741,-110.63028502760909,15,15
Valerie discovers what most dancers referenced.,Valerie discovers that most dancers referenced.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,15,2.048728329937809,2.245434313151513,-0.19670598321370392,0,-67.08790349960327,-64.26579022407532,-83.47773013910574,-82.22926472928742,8,8
Some dancers discover who that guy works with.,Some dancers discover that that guy works with.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,16,1.1839967652795136,1.5278205001644791,-0.34382373488496554,0,-62.96773600578308,-57.87504601478577,-73.6237068932987,-71.62543051626608,9,9
Some children did figure out what these dogs resemble.,Some children did figure out that these dogs resemble.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,17,1.8797997650455358,1.7107183045156689,0.16908146052986694,1,-63.057289719581604,-63.49963891506195,-81.85528737003696,-80.60682196021864,10,10
Becca figures out what the waiter has dropped by.,Becca figures out that the waiter has dropped by.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,18,2.0422182106750157,1.9386600504509979,0.10355816022401787,1,-67.17598795890808,-67.06666231155396,-89.64038827633325,-88.39192286651493,11,11
That doctor had remembered who the actors revealed.,That doctor had remembered that the actors revealed.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,19,0.8545659522837481,1.1691958619767888,-0.3146299096930407,0,-63.40948271751404,-58.57953715324402,-71.10057628806777,-69.10229991103512,9,9
A lot of women remember what all adults drop by.,A lot of women remember that all adults drop by.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,20,1.767913976574231,1.8280949774081188,-0.060181000833887666,0,-61.74749916791916,-59.83704274892807,-81.1945529102357,-79.94608750041738,11,11
Amanda remembered who that driver returned to.,Amanda remembered that that driver returned to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,21,1.2560168570389516,1.5829142238463179,-0.32689736680736625,0,-60.1481271982193,-55.20777451992035,-71.45227891156986,-69.45400253453721,9,9
Steve wasn't concealing what some popsicle resembled.,Steve wasn't concealing that some popsicle resembled.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,22,1.9842461247480478,1.8401901196545922,0.14405600509345562,1,-81.93054965138435,-82.26670029759407,-103.75725702361288,-102.50879161379459,11,11
The Clintons discovered what a girl can wear.,The Clintons discovered that a girl can wear.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,23,1.3621037332278705,1.3537345930727536,0.008369140155116916,1,-59.509827613830566,-58.336684465408325,-71.7687612128814,-70.5202958030631,9,9
Connie hadn't investigated what a lot of women examine.,Connie hadn't investigated that a lot of women examine.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,24,2.6451341201123717,2.540552998265087,0.10458112184728474,1,-67.12045858800411,-67.1269666403532,-98.86206802935257,-97.61360261953425,12,12
That government remembers who a man wouldn't complain about.,That government remembers that a man wouldn't complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,25,2.0599131711955647,2.1796872596342367,-0.11977408843867199,0,-61.97476293891668,-58.65897158905864,-84.6338078220679,-82.63553144503524,11,11
Most people forgot who most teenagers wouldn't complain about.,Most people forgot that most teenagers wouldn't complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,26,2.5939784467796043,2.7635979784101323,-0.169619531630528,0,-64.28280344977975,-60.418712224811316,-92.8165663643554,-90.81828998732277,11,11
Marcus had remembered who some lady disliked.,Marcus had remembered that some lady disliked.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,27,0.7781488490335455,1.3525920820081474,-0.5744432329746019,0,-63.066896200180054,-56.473073959350586,-69.29208699244842,-67.29381061541577,8,8
Alexander discovers who this organization can conceal.,Alexander discovers that this organization can conceal.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,28,1.1622333686002158,1.680123446391029,-0.5178900777908133,0,-62.61779832839966,-56.47640132904053,-71.91566527720138,-69.91738890016876,8,8
A library is concealing who these teenagers sound like.,A library is concealing that these teenagers sound like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,29,1.3625566821912634,1.4994452165357293,-0.1368885343444659,0,-78.68980312347412,-75.18575286865234,-93.67792662757802,-91.67965025054536,11,11
Kathleen did learn who some boys will talk about.,Kathleen did learn that some boys will talk about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,30,2.0367580275152286,2.231433004156296,-0.1946749766410676,0,-71.16379606723785,-66.82941997051239,-95.6048923974206,-93.60661602038795,12,12
A waitress could learn what some woman is concealing.,A waitress could learn that some woman is concealing.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,31,2.1172609391774055,2.157636356924415,-0.04037541774700948,0,-68.40062165260315,-66.70802664756775,-91.69049198355461,-90.44202657373631,11,11
Elaine had remembered who this girl does care for.,Elaine had remembered that this girl does care for.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,32,1.4664955664467347,1.7098906110055752,-0.24339504455884042,0,-69.62864804267883,-64.95302617549896,-85.76009927359291,-83.76182289656029,11,11
Sherry is remembering who that drawing looks like.,Sherry is remembering that that drawing looks like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,33,1.6613458726851378,1.7453211138385343,-0.0839752411533965,0,-60.915054619312286,-58.0770258307457,-77.52851334616366,-75.53023696913104,10,10
Diane finds out who a lot of photographs look like.,Diane finds out that a lot of photographs look like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,34,2.617855100463634,2.6702447797903752,-0.05238967932674132,0,-60.54414927959442,-57.91719675064087,-91.95841048515803,-89.96013410812537,12,12
Governments investigate who those patients find.,Governments investigate that those patients find.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,35,0.9296761002914309,1.2899671461570392,-0.36029104586560834,0,-66.2753837108612,-61.39477896690369,-73.71279251319265,-71.71451613616,8,8
That customer was concealing who that teacher reveals.,That customer was concealing that that teacher reveals.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,36,1.0667254925019676,1.1175885534223595,-0.050863060920391945,0,-76.83402395248413,-74.32711696624756,-87.50127887750381,-85.50300250047115,10,10
Kendra knows who that legislature respects.,Kendra knows that that legislature respects.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,37,1.2220689758504655,1.5009056850728584,-0.2788367092223929,0,-62.4307963848114,-58.201826333999634,-72.20734819161513,-70.2090718145825,8,8
Diana will remember who these dancers respected.,Diana will remember that these dancers respected.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,38,2.119755112327157,2.1446653344523807,-0.024910222125223758,0,-58.908836364746094,-56.686367988586426,-77.9866323756905,-75.98835599865785,9,9
Rebecca discovers who all skateboards aren't scaring.,Rebecca discovers that all skateboards aren't scaring.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,39,2.9015822681268753,3.294423312790395,-0.39284104466351977,0,-78.81467095017433,-72.10230203717947,-113.63365816769684,-111.63538179066421,12,12
Patricia would realize who many hospitals might fire.,Patricia would realize that many hospitals might fire.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,40,2.2587453239778683,2.7612321346312343,-0.502486810653366,0,-67.50804829597473,-60.48490381240845,-90.09550153575341,-88.09722515872079,10,10
Regina won't learn who all children argue about.,Regina won't learn that all children argue about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,41,2.2644356087857704,2.3859848877972896,-0.12154927901151913,0,-63.435841262340546,-60.10052281618118,-88.34463295898402,-86.34635658195137,11,11
Rodney investigates what some customers go to.,Rodney investigates that some customers go to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,42,2.1197313802558932,2.1423566421385027,-0.022625261882609493,0,-58.14213848114014,-56.69004571437836,-77.21972090344318,-75.97125549362488,9,9
All hospitals were investigating who that boy had cured.,All hospitals were investigating that that boy had cured.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,43,1.4383125890489736,1.5412154639647297,-0.10290287491575612,0,-67.60667085647583,-64.57936573028564,-81.98979674696557,-79.99152036993294,10,10
Peter wasn't learning who most doctors respect.,Peter wasn't learning that most doctors respect.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,44,1.1174559112927573,1.2448918577230315,-0.12743594643027412,0,-65.30947821214795,-62.16427831724286,-75.36658141378277,-73.36830503675014,9,9
Anne isn't forgetting who a paralysis would scare.,Anne isn't forgetting that a paralysis would scare.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,45,1.6995433988404927,1.778858808469994,-0.07931540962950123,0,-66.58471843972802,-63.793287966400385,-83.58015242813295,-81.58187605110032,10,10
Richard knew who the bank talks about.,Richard knew that the bank talks about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,46,1.5706632114054502,1.7555410659525474,-0.18487785454709726,0,-49.108641624450684,-45.63134241104126,-61.673947315694285,-59.67567093866164,8,8
Patricia couldn't reveal who sketches have looked like.,Patricia couldn't reveal that sketches have looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,47,2.615695401650501,2.8827857742282235,-0.2670903725777225,0,-67.90634940378368,-62.970078928396106,-96.67899882193919,-94.68072244490656,11,11
Some museums discover who many men boast about.,Some museums discover that many men boast about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,48,1.3666704125124847,1.6911243597574084,-0.3244539472449237,0,-67.78276801109314,-62.8644061088562,-80.0828017237055,-78.08452534667288,9,9
These actors conceal what those analyses talked about.,These actors conceal that those analyses talked about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,49,1.394382415464703,1.3707776923221187,0.02360472314258444,1,-70.81913995742798,-69.78311705589294,-83.3685816966103,-82.12011628679201,9,9
All pedestrians hadn't realized who those prints looked like.,All pedestrians hadn't realized that those prints looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,50,2.0707523430934085,2.4434488923075643,-0.37269654921415585,0,-71.5633494257927,-65.46541100740433,-94.34162519982019,-92.34334882278753,11,11
The Clintons do investigate what a lot of people aren't wearing.,The Clintons do investigate that a lot of people aren't wearing.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,51,2.1366655687066545,2.0014403654359025,0.13522520327075194,1,-73.0159119758755,-73.52537420857698,-100.792564369062,-99.54409895924371,13,13
Some girls remember who that driver is listening to.,Some girls remember that that driver is listening to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,52,1.5436963858906807,1.6099917449945138,-0.0662953591038331,0,-57.25917834043503,-54.597948372364044,-72.69614219934184,-70.69786582230918,10,10
Tracy found out who this child cared for.,Tracy found out that this child cared for.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,53,2.215566597453491,2.2840492056217725,-0.06848260816828144,0,-56.61470875144005,-53.93160629272461,-78.77037472597496,-76.77209834894234,10,10
Chad shouldn't conceal who an actress works with.,Chad shouldn't conceal that an actress works with.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,54,0.8958972858366497,1.0246111190106304,-0.12871383317398066,0,-79.50541087053716,-76.09128232859075,-89.36028101474031,-87.36200463770768,11,11
Sandra had revealed what customers had biked to.,Sandra had revealed that customers had biked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,55,1.3897032504437759,1.5728367341947556,-0.1831334837509797,0,-76.26581692695618,-73.00288319587708,-91.55255268183771,-90.30408727201939,11,11
The Borgias haven't found out what some legislature liked.,The Borgias haven't found out that some legislature liked.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,56,1.7700105824256056,1.8167719369860105,-0.046761354560404866,0,-77.87702000141144,-76.06741833686829,-99.1171469905187,-97.86868158070041,12,12
These companies conceal who many waiters hadn't returned to.,These companies conceal that many waiters hadn't returned to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,57,1.2678806433279775,1.4856244276777655,-0.21774378434978803,0,-83.45584832504392,-78.84464653581381,-98.67041604497965,-96.672139667947,12,12
A lady isn't concealing who a lot of waiters care for.,A lady isn't concealing that a lot of waiters care for.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,58,1.5873597506050316,1.6974805660205183,-0.11012081541548668,0,-89.08308748248965,-85.43299887422472,-112.89348374156512,-110.8952073645325,15,15
Larry has learned what a drawing had looked like.,Larry has learned that a drawing had looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,59,1.5464599989017898,1.2619462759512714,0.28451372295051836,1,-59.81612825393677,-61.41280007362366,-75.28072824295467,-74.03226283313637,10,10
Phillip didn't realize who actors returned to.,Phillip didn't realize that actors returned to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,60,1.7871006544145671,2.065780428191252,-0.27867977377668485,0,-65.1697957990691,-60.38472168426961,-83.04080234321478,-81.04252596618213,10,10
The Borgias know what a pedestrian goes to.,The Borgias know that a pedestrian goes to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,61,1.2013595861370931,1.2076849034659631,-0.006325317328869984,0,-66.3413155078888,-65.0295969247818,-78.35491136925972,-77.10644595944143,10,10
Theresa didn't conceal who these paintings look like.,Theresa didn't conceal that these paintings look like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,62,2.145040895985646,2.4530891122788603,-0.3080482162932143,0,-65.20855979435146,-59.82175303809345,-88.80400965019356,-86.80573327316091,11,11
All ladies discover who all women complain about.,All ladies discover that all women complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,63,1.7243465099075195,1.9295342915250666,-0.20518778161754714,0,-59.43859910964966,-55.59363269805908,-74.95771769881733,-72.95944132178468,9,9
Connie was forgetting who many waiters talked to.,Connie was forgetting that many waiters talked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,64,1.2181735085492562,1.560358949451672,-0.34218544090241587,0,-75.89320230484009,-70.13088607788086,-89.2931108988819,-87.29483452184925,11,11
Mitchell conceals what some photograph looked like.,Mitchell conceals that some photograph looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,65,1.317595281803071,1.423182347922682,-0.105587066119611,0,-79.5638952255249,-77.2595591545105,-92.73984804355561,-91.49138263373732,10,10
Theodore investigates who that customer talks about.,Theodore investigates that that customer talks about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,66,1.7323351941435494,2.116021773707606,-0.3836865795640565,0,-64.40342140197754,-58.95196580886841,-79.99443814926948,-77.99616177223686,9,9
This waiter didn't figure out what those men have gone to.,This waiter didn't figure out that those men have gone to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,67,2.457514362265615,2.2053082941851803,0.2522060680804348,1,-62.060061763972044,-64.0902752391994,-94.00774847342504,-92.75928306360674,13,13
Meredith hasn't forgotten who a lot of offspring won't fire.,Meredith hasn't forgotten that a lot of offspring won't fire.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,68,2.3186149223457835,2.5145876910732636,-0.19597276872748015,0,-74.14203483425081,-69.40013969503343,-106.60264374709178,-104.60436737005912,14,14
Gerald had revealed who an alumnus fires.,Gerald had revealed that an alumnus fires.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,69,1.8158960271068012,2.4146569873975894,-0.5987609602907882,0,-78.60555171966553,-70.0209047794342,-98.58040801784034,-96.58213164080769,11,11
Lori figured out who jackets scare.,Lori figured out that jackets scare.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,70,0.8851946553990544,1.083115287722869,-0.19792063232381452,0,-65.46396899223328,-61.88232755661011,-72.54552623542571,-70.54724985839306,8,8
Every adult isn't discovering who some waitresses disliked.,Every adult isn't discovering that some waitresses disliked.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,71,1.2891240614803559,1.3083717645710764,-0.019247703090720547,0,-84.26567789167166,-82.05567678064108,-98.44604256795557,-96.44776619092292,11,11
Some men investigate who some doctor cared for.,Some men investigate that some doctor cared for.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,72,1.398022140633442,1.2733398307067318,0.12468230992671026,1,-61.28895604610443,-60.41282045841217,-73.87115531180541,-71.87287893477276,9,9
Randolf would learn who an actress wouldn't cure.,Randolf would learn that an actress wouldn't cure.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,73,1.9445835665725533,2.1190730252625993,-0.17448945869004606,0,-74.7529755756259,-70.83531515300274,-96.14339480792398,-94.14511843089133,11,11
Many senators investigate who a patient isn't finding.,Many senators investigate that a patient isn't finding.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,74,1.485265498434174,1.5699048415011418,-0.08463934306696785,0,-71.25912172347307,-68.41445191577077,-86.11177670781481,-84.11350033078219,10,10
Some organizations discover what most alumni aren't examining.,Some organizations discover that most alumni aren't examining.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,75,2.0681446846872404,2.1306280245986415,-0.06248333991140109,0,-71.77263942360878,-69.89934061467648,-92.45408627048118,-91.20562086066289,10,10
Lisa hasn't revealed who this girl returns to.,Lisa hasn't revealed that this girl returns to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,76,1.754339097713111,2.065466686431202,-0.3111275887180909,0,-61.031710766255856,-55.92215850204229,-78.57510174338697,-76.57682536635431,10,10
Kevin finds out who an offspring might escape from.,Kevin finds out that an offspring might escape from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,77,1.6694370025041678,1.589967867665743,0.07946913483842488,1,-67.88935446739197,-66.68576943874359,-84.58372449243365,-82.58544811540102,10,10
Steve learns who fish was scaring.,Steve learns that fish was scaring.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,78,1.4800518231609523,1.9818462924789415,-0.5017944693179892,0,-58.19226145744324,-52.1796293258667,-70.03267604273086,-68.03439966569823,8,8
The university isn't figuring out what a man isn't dropping by.,The university isn't figuring out that a man isn't dropping by.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,79,2.499025296543607,2.2806838638429263,0.21834143270068074,1,-68.5546521153301,-70.36296676332131,-103.5410062669406,-102.29254085712228,14,14
Carmen could learn who all actors couldn't disagree with.,Carmen could learn that all actors couldn't disagree with.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,80,2.0939465775366273,2.3010779983051988,-0.2071314207685715,0,-77.19548463262618,-72.50449978560209,-104.41679014060233,-102.41851376356968,13,13
Ella had known who a painting can't look like.,Ella had known that a painting can't look like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,81,1.295338246520141,1.6584018878836513,-0.3630636413635102,0,-69.87264049053192,-63.517600417137146,-85.41669944877361,-83.41842307174096,12,12
Monet remembers who every association hasn't respected.,Monet remembers that every association hasn't respected.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,82,1.5934503577842976,1.8722647350539006,-0.278814377269603,0,-75.49446988478303,-70.70804973505437,-91.428973462626,-89.43069708559338,10,10
All banks investigate who a lot of pedestrians argue about.,All banks investigate that a lot of pedestrians argue about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,83,1.6601800670603124,1.895809710125731,-0.23562964306541856,0,-74.14665892720222,-69.55645647644997,-92.40863966486566,-90.41036328783301,11,11
Many teenagers remember what that child wasn't concealing.,Many teenagers remember that that child wasn't concealing.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,84,2.4565102469369022,2.5661413804279736,-0.10963113349107134,0,-67.31634249538183,-64.86193461716175,-94.33795521168776,-93.08948980186946,11,11
Mark was remembering who a woman shouldn't listen to.,Mark was remembering that a woman shouldn't listen to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,85,1.923410651964518,2.1338505309095748,-0.21043987894505678,0,-60.09803391993046,-55.78491887450218,-81.25555109154016,-79.2572747145075,11,11
Denise investigated who an adult had concealed.,Denise investigated that an adult had concealed.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,86,1.2293710290491964,1.60157489300656,-0.3722038639573637,0,-69.40925645828247,-64.06114530563354,-80.47359571972524,-78.47531934269259,9,9
Edward did find out who those guys argued about.,Edward did find out that those guys argued about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,87,1.5189539403703436,1.3595129079298374,0.15944103244050623,1,-64.81466627120972,-64.41080021858215,-80.00420567491315,-78.00592929788053,10,10
Karla learned who guests escaped from.,Karla learned that guests escaped from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,88,0.23711781890207106,0.7723220327211706,-0.5352042138190996,0,-70.4965717792511,-64.21666169166565,-72.39351433046767,-70.39523795343501,8,8
Ellen was investigating what the person has looked like.,Ellen was investigating that the person has looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,89,2.338681810111529,2.0997421030000267,0.23893970711150248,1,-55.35936093330383,-56.739232301712036,-81.08486084453065,-79.83639543471233,11,11
Waiters figure out who those documentaries disagree with.,Waiters figure out that those documentaries disagree with.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,90,0.8806258182339093,0.6361565904122358,0.24446922782167346,1,-75.52792489528656,-75.97434079647064,-84.33418307762565,-82.335906700593,10,10
Many waitresses should discover what some woman does drive to.,Many waitresses should discover that some woman does drive to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,91,0.8767429705474376,0.883632841066626,-0.006889870519188435,0,-87.96592855453491,-86.63478469848633,-98.48684420110416,-97.23837879128584,12,12
Marla discovers who most guests haven't returned to.,Marla discovers that most guests haven't returned to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,92,1.6984714771975136,2.0883150161148505,-0.3898435389173369,0,-73.50997646152973,-67.2234211564064,-92.19316271070238,-90.19488633366976,11,11
Every patient is investigating what some man arrived at.,Every patient is investigating that some man arrived at.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,93,1.6209824705234213,1.7081676516103783,-0.08718518108695705,0,-63.16924595832825,-61.04892873764038,-79.37907066356246,-78.13060525374416,10,10
Randolf isn't realizing who that woman had worked with.,Randolf isn't realizing that that woman had worked with.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,94,2.337325581597554,2.3015015290790757,0.03582405251847831,1,-69.83075802028179,-68.26237027347088,-97.87866499945244,-95.88038862241979,12,12
Mark was figuring out what a lot of waiters aren't examining.,Mark was figuring out that a lot of waiters aren't examining.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,95,2.212641506358829,2.178446087068378,0.03419541929045122,1,-76.30703151598573,-75.53730197623372,-107.28401260500934,-106.03554719519101,14,14
