sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Each art gallery was there irritating a lot of committees.,There was each art gallery irritating a lot of committees.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,10,1.6415827450293328,1.4061287423161688,0.23545400271316397,1,-74.82288420200348,-76.09776067733765,-92.88029439732614,-91.5651768428155,11,11
All students weren't there noticing some box.,There weren't all students noticing some box.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,11,1.0553901159066374,1.0819996080769176,-0.02660949217028019,0,-62.15023522078991,-61.524603344500065,-71.64874626394965,-71.26259981719232,9,9
Each mother of a teenager isn't there asking Mark to scratch.,There isn't each mother of a teenager asking Mark to scratch.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,12,1.4096750532175888,1.2659196488132478,0.14375540440434098,1,-81.95185589045286,-82.50555859319866,-100.27763158228151,-98.96251402777088,13,13
Most shows about the Great Lakes are there distracting Lisa.,There are most shows about the Great Lakes distracting Lisa.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,13,1.8215569602757749,2.236198158861586,-0.41464119858581117,0,-75.41145610809326,-70.04382228851318,-95.44858267112679,-94.64200203599063,11,11
Most nephews of Irene were there telephoning.,There were most nephews of Irene telephoning.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,14,2.5544529494612433,2.793480505619366,-0.23902755615812277,0,-74.84641460701823,-71.1715032979846,-105.49985000055315,-104.693269365417,12,12
Each horse is there upsetting a lot of teachers.,There is each horse upsetting a lot of teachers.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,15,1.1090583391444113,1.2510295352152183,-0.141971196070807,0,-65.9544926583767,-63.21966314315796,-77.0450760498208,-75.72995849531014,10,10
Every story was there hurting Judy.,There was every story hurting Judy.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,16,0.9607830310742703,1.1395062531229294,-0.1787232220486591,0,-50.76268672943115,-49.12658727169037,-57.488167946951044,-57.103131043550874,7,7
Every plate is there embarrassing Richard.,There is every plate embarrassing Richard.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,17,0.554485131730378,0.4652694674090593,0.08921566432131867,1,-54.274810671806335,-54.514283418655396,-58.15620659391898,-57.77116969051881,7,7
Most computers weren't there alarming Sabrina.,There weren't most computers alarming Sabrina.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,18,2.0479973107363016,1.9610369823686413,0.08696032836766032,1,-67.56751056015491,-67.5435728803277,-85.99948635678163,-85.19290572164547,9,9
Every computer wasn't there shocking that actress.,There wasn't every computer shocking that actress.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,19,1.6044549833686592,1.599006111873229,0.005448871495430163,1,-58.649678682908416,-58.313681622967124,-73.08977353322635,-72.70473662982619,9,9
Most reports aren't there disappearing.,There aren't most reports disappearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,20,2.155220019911741,2.1447592862928633,0.010460733618877782,1,-43.726772241294384,-42.993416741490364,-58.81331238067657,-58.00673174554041,7,7
Each university was there worrying.,There was each university worrying.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,21,0.6073064720830649,0.44213863099213907,0.1651678410909258,1,-45.72160053253174,-45.39749002456665,-49.36543936503013,-48.050321810519485,6,6
Every popsicle isn't there wasting away.,There isn't every popsicle wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,22,1.856707142398613,1.9501900066985849,-0.09348286429997188,0,-60.3605462834239,-59.13416360132396,-77.07091056501142,-76.68587366161123,9,9
All granddaughters of Donald weren't there confusing this doctor.,There weren't all granddaughters of Donald confusing this doctor.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,23,1.6274451388771967,1.591157371632527,0.036287767244669755,1,-87.66369949281216,-87.74929402023554,-108.82048629821571,-108.43433985145839,13,13
Most cars weren't there scaring Kendra.,There weren't most cars scaring Kendra.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,24,2.7587098505421834,2.6209689600118566,0.1377408905303268,1,-62.70978048071265,-63.280608750879765,-90.29687898613449,-89.49029835099833,10,10
Every coat wasn't there twirling.,There wasn't every coat twirling.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,25,2.5444329600258655,2.671920211215845,-0.1274872511899794,0,-46.515552934259176,-45.11061802133918,-66.8710166144661,-66.48597971106594,8,8
All bikes are there embarrassing Brian.,There are all bikes embarrassing Brian.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,26,1.0646394432067865,1.3890011222083223,-0.3243616790015358,0,-52.77571356296539,-50.11903536319733,-60.2281896654129,-59.84204321865558,7,7
Each essay isn't there embarrassing Kenneth.,There isn't each essay embarrassing Kenneth.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,27,1.2532084467603752,0.817800206371917,0.43540824038845827,1,-60.716303601861,-62.88445197045803,-70.741971175944,-69.42685362143337,8,8
Most organizations are there compelling Claire to stretch.,There are most organizations compelling Claire to stretch.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,28,1.0919127836776725,1.2435495726744188,-0.15163678899674626,0,-70.69958078861237,-68.5282690525055,-80.52679584171142,-79.72021520657526,9,9
Every fork wasn't there appearing.,There wasn't every fork appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,29,1.5273607135434741,1.481148230483831,0.046212483059643095,1,-46.642006039619446,-46.580456517636776,-57.333531034423764,-56.948494131023594,7,7
All dancers are there talking to Pamela.,There are all dancers talking to Pamela.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,30,1.562426322500138,2.1747169109320916,-0.6122905884319536,0,-49.85885143280029,-44.57438027858734,-62.3582620128014,-61.972115566044074,8,8
Most sisters of Veronica weren't there clashing.,There weren't most sisters of Veronica clashing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,31,1.9528300913983543,1.4486053780305554,0.5042247133677988,1,-65.78348421305418,-70.01915071159601,-85.31178512703772,-84.50520449190157,10,10
All lights are there distracting Sarah.,There are all lights distracting Sarah.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,32,1.0882784307907332,1.9008688991899174,-0.8125904683991843,0,-51.13581067323685,-45.06153094768524,-58.75375968877198,-58.36761324201466,7,7
All daughters of these teachers weren't there messing up pants.,There weren't all daughters of these teachers messing up pants.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,33,2.0156338924422528,1.9044260410726725,0.11120785136958022,1,-72.93728424608707,-73.88563201576471,-97.12489095539411,-96.73874450863678,12,12
Every casserole isn't there looking like a lot of sketches.,There isn't every casserole looking like a lot of sketches.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,34,3.138861067539927,3.3487492339244187,-0.20988816638449181,0,-67.36372056370601,-64.04024933092296,-111.30777550926499,-110.92273860586482,14,14
Each drawing of Cheryl isn't there existing.,There isn't each drawing of Cheryl existing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,35,1.0074607676283576,0.884793345756492,0.12266742187186552,1,-66.09501579403877,-65.88390503637493,-75.16216270269399,-73.84704514818335,9,9
Each picture is there appearing.,There is each picture appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,36,1.1220605846455467,1.049063280072718,0.07299730457282871,1,-40.54037928581238,-39.66324555873871,-47.27274279368566,-45.957625239175016,6,6
Every grocery store was there falling.,There was every grocery store falling.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,37,2.011676673992833,2.0878089093809424,-0.07613223538810932,0,-43.71870332956314,-42.8007407784462,-57.80044004751297,-57.415403144112794,7,7
Most dishes are there wasting away.,There are most dishes wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,38,1.44678791458326,1.6148945936728702,-0.1681066790896102,0,-46.955362200737,-44.97203481197357,-57.08287760281982,-56.27629696768366,7,7
All pants were there impressing Alexander.,There were all pants impressing Alexander.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,39,0.6236671642919056,1.055973138470815,-0.4323059741789095,0,-64.383713722229,-60.539119482040405,-69.37305103656425,-68.98690458980693,8,8
Most commentaries about the Impressionists were there bothering Beverly.,There were most commentaries about the Impressionists bothering Beverly.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,40,2.0712480558700204,2.50467448399962,-0.43342642812959964,0,-94.93369352817535,-88.49256932735443,-121.85991825448562,-121.05333761934949,13,13
Each college campus isn't there alarming Irene.,There isn't each college campus alarming Irene.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,41,2.039257787309913,1.522847299628782,0.5164104876811308,1,-70.96540476568043,-74.8143920879811,-91.35798263877956,-90.04286508426893,10,10
All organizations were there convincing Winston Churchill to escape.,There were all organizations convincing Winston Churchill to escape.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,42,1.4676497901039567,1.9341036263967026,-0.46645383629274595,0,-76.13962495326996,-71.0889401435852,-90.81612285430953,-90.42997640755223,10,10
Most wheelbarrows are there dropping.,There are most wheelbarrows dropping.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,43,1.771797460435998,2.5262435382514674,-0.7544460778154694,0,-55.81680417060852,-48.97465491294861,-69.9911838540965,-69.18460321896035,8,8
Most skirts were there aggravating waiters.,There were most skirts aggravating waiters.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,44,1.510916440465195,1.5332936696186659,-0.022377229153470957,0,-67.34455180168152,-66.33657610416412,-80.94279976586827,-80.13621913073212,9,9
Most cars aren't there slipping.,There aren't most cars slipping.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,45,1.858999264100975,1.8244734522459356,0.034525811855039334,1,-43.69912277255207,-43.13422282040119,-56.7121176212589,-55.90553698612274,7,7
All slopes are there alarming Kathleen.,There are all slopes alarming Kathleen.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,46,-0.13754406283203174,0.804536704451407,-0.9420807672834388,0,-63.89406681060791,-56.913354992866516,-62.93125837078369,-62.545111924026365,7,7
Every hospital wasn't there urging Wayne to find most cars.,There wasn't every hospital urging Wayne to find most cars.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,47,1.8599449864695667,1.770075159207425,0.08986982726214165,1,-77.36313555762172,-78.05653658136725,-99.68247539525652,-99.29743849185635,12,12
Most guests were there attacking Kimberley.,There were most guests attacking Kimberley.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,48,2.098271083481137,2.541569557158944,-0.4432984736778067,0,-57.364879846572876,-53.01191142201424,-74.15104851442197,-73.34446787928579,8,8
Every picture of a lot of pants wasn't there looking like those sketches.,There wasn't every picture of a lot of pants looking like those sketches.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,49,2.362633999691942,2.4392070795807,-0.07657307988875806,0,-76.14041252806783,-74.60677942633629,-111.57992252344695,-111.19488562004679,15,15
Most computers weren't there alarming Valerie.,There weren't most computers alarming Valerie.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,50,1.2685194366692016,1.1415353314130279,0.12698410525617376,1,-64.07648796215653,-64.28578016906977,-74.22464345551015,-73.41806282037399,8,8
Every restaurant is there impressing Patrick.,There is every restaurant impressing Patrick.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,51,1.5051503441912892,1.6792531773407546,-0.1741028331494654,0,-59.114511013031006,-57.33665144443512,-71.15571376656132,-70.77067686316116,8,8
Every dish was there wasting away.,There was every dish wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,52,0.5496719639485111,1.036327545828844,-0.48665558188033275,0,-52.271891355514526,-48.480265378952026,-56.119595103154104,-55.734558199753934,7,7
Each cucumber was there burning.,There was each cucumber burning.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,53,1.9374636309373057,2.026594515538551,-0.08913088460124552,0,-47.64359998703003,-45.70456624031067,-61.20584540359117,-59.89072784908053,7,7
Most movies aren't there worrying Peter.,There aren't most movies worrying Peter.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,54,1.7386426331297606,1.563196218464654,0.1754464146651067,1,-52.87237939983606,-53.46937008202076,-66.78152046487415,-65.97493982973799,8,8
Every commentary about the Impressionists is there disgusting an actor.,There is every commentary about the Impressionists disgusting an actor.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,55,2.2752388851992227,2.555862709537422,-0.2806238243381993,0,-85.39296078681946,-81.3598141670227,-114.97106629440935,-114.58602939100919,13,13
Every muffin isn't there charring.,There isn't every muffin charring.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,56,1.895643135319476,2.364986258142409,-0.4693431228229328,0,-57.25384173169732,-52.644716722890735,-74.3146299495726,-73.92959304617241,9,9
Most peppers aren't there boring Ann.,There aren't most peppers boring Ann.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,57,1.9000283381910315,1.3627564708740962,0.5372718673169352,1,-54.67063983902335,-58.162234142422676,-69.8708665445516,-69.06428590941545,8,8
All cousins of William aren't there predicting Gerald to sigh.,There aren't all cousins of William predicting Gerald to sigh.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,58,0.7776716458236829,1.1308768592965255,-0.3532052134728426,0,-91.7894192636013,-87.16481025516987,-101.1214790134855,-100.73533256672818,12,12
All shows about the Impressionists weren't there scaring Michael.,There weren't all shows about the Impressionists scaring Michael.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,59,2.673476881276997,2.8911746183454476,-0.21769773706845053,0,-84.18727274984121,-80.75335798412561,-121.61594908771917,-121.22980264096188,14,14
All sweaters weren't there shocking Clyde.,There weren't all sweaters shocking Clyde.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,60,1.8885678866459443,2.10743838715502,-0.21887050050907586,0,-66.01902335509658,-63.66304240375757,-83.01613433491008,-82.62998788815275,9,9
Every slope was there vanishing.,There was every slope vanishing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,61,0.5860905886916304,1.0769057583407964,-0.49081516964916594,0,-47.61857604980469,-44.28864812850952,-51.13511958195447,-50.7500826785543,6,6
Most computers are there falling.,There are most computers falling.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,62,1.2720757426547646,1.8937069125988077,-0.6216311699440431,0,-40.658135533332825,-36.12176787853241,-48.29058998926141,-47.484009354125256,6,6
All public parks are there boring Jill.,There are all public parks boring Jill.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,63,1.018157498522907,1.6596028495805548,-0.6414453510576479,0,-61.547367811203,-56.0296585559845,-69.69262779938626,-69.30648135262894,8,8
Most mountains are there distracting Scott.,There are most mountains distracting Scott.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,64,1.3391280055329164,1.4993181660024442,-0.16019016046952772,0,-52.347593784332275,-50.419682025909424,-61.72148982306269,-60.91490918792653,7,7
Every pepper isn't there scorching.,There isn't every pepper scorching.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,65,2.1183200139853042,2.704814827604462,-0.5864948136191579,0,-52.351380611304194,-47.27438519895077,-69.29794072318663,-68.91290381978646,8,8
Most boys are there divorcing.,There are most boys divorcing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,66,2.916069191063539,2.859799174656454,0.056270016407085066,1,-41.631564140319824,-41.218873620033264,-62.0440484777646,-61.23746784262844,7,7
Each cart is there appearing.,There is each cart appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,67,0.4506309190611712,0.7281027268845826,-0.27747180782341135,0,-46.70469427108765,-43.724745869636536,-49.408479785454674,-48.09336223094403,6,6
Each mushroom is there annoying Amelia.,There is each mushroom annoying Amelia.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,68,0.77386880002289,0.6326462951566246,0.14122250486626542,1,-58.79569834470749,-58.46913832426071,-64.21277994486772,-62.897662390357084,7,7
Each closet isn't there appearing.,There isn't each closet appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,69,1.342574579034251,0.9979100777745263,0.3446645012597246,1,-48.614457458257675,-49.71199141256511,-58.01247951149743,-56.697361956986796,7,7
Each association isn't there intending to bother Tamara.,There isn't each association intending to bother Tamara.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,70,2.267430835643154,1.9235583069713869,0.343872528671767,1,-71.66986299492419,-74.13734325580299,-96.61160218699888,-95.29648463248824,11,11
Each casserole is there alarming Anne.,There is each casserole alarming Anne.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,71,1.4274140206485098,1.7647819441902628,-0.33736792354175305,0,-69.6653664112091,-65.31393754482269,-82.5120925970457,-81.19697504253506,9,9
All slopes were there boring Homer.,There were all slopes boring Homer.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,72,-0.033938103938265636,0.8648290749303017,-0.8987671788685674,0,-61.31126153469086,-54.63374483585358,-61.073694807123,-60.68754836036569,7,7
Every glacier was there disgusting Walter.,There was every glacier disgusting Walter.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,73,0.25021075027820977,0.32513502090540364,-0.07492427062719387,0,-60.2255654335022,-59.31605863571167,-61.977040685449666,-61.592003782049495,7,7
All bananas weren't there burning.,There weren't all bananas burning.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,74,1.2745705462056875,1.870136227940966,-0.5955656817352784,0,-46.87451866641641,-42.31941244751215,-55.79651248985622,-55.41036604309891,7,7
Every guest was there visiting Ann.,There was every guest visiting Ann.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,75,1.2278652048926202,1.8285705960925864,-0.6007053911999662,0,-49.89739108085632,-45.3074164390564,-58.492447515104665,-58.1074106117045,7,7
Most convertibles are there looking like every painting.,There are most convertibles looking like every painting.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,76,1.4758815082215022,1.8205761015491646,-0.3446945933276624,0,-71.4818663597107,-67.22833979129791,-86.24068144192572,-85.43410080678956,10,10
All windows aren't there alarming a committee.,There aren't all windows alarming a committee.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,77,1.3044064248952938,1.4563874394392005,-0.15198101454390667,0,-60.23153737001121,-58.477561792358756,-71.97119519406886,-71.58504874731156,9,9
Every doctor wasn't there existing.,There wasn't every doctor existing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,78,1.8343808930233274,1.6949734074376397,0.13940748558568772,1,-42.66287214681506,-43.253687642514706,-55.50353839797835,-55.11850149457818,7,7
All glasses were there scaring Clyde.,There were all glasses scaring Clyde.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,79,1.0859465363328589,1.6765594817041283,-0.5906129453712694,0,-59.389814138412476,-54.278764128685,-68.07738642907535,-67.69123998231802,8,8
All icicles aren't there disturbing Marie.,There aren't all icicles disturbing Marie.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,80,1.823924581358824,2.287550560029808,-0.46362597867098376,0,-65.36086358875036,-60.802083333954215,-81.77618482097978,-81.39003837422248,9,9
Each cousin of Linda isn't there irritating Veronica.,There isn't each cousin of Linda irritating Veronica.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,81,1.4541404734450338,1.5016747082896758,-0.04753423484464192,0,-73.88264907896519,-72.0921891760081,-88.42405381341553,-87.10893625890486,10,10
Every carriage wasn't there bothering Pamela.,There wasn't every carriage bothering Pamela.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,82,1.9689984555181823,1.7184438494367065,0.25055460608147584,1,-54.36830447707325,-55.987704422324896,-70.12029212121871,-69.73525521781855,8,8
Every woman was there intending to remember Thomas.,There was every woman intending to remember Thomas.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,83,1.5816949649836387,1.57011004531695,0.01158491966668862,1,-54.948894649744034,-54.66812202334404,-69.18414933459678,-68.79911243119659,9,9
Every show about Winston Churchill wasn't there astounding Jacqueline.,There wasn't every show about Winston Churchill astounding Jacqueline.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,84,2.3111757920155847,2.761038540480449,-0.4498627484648643,0,-87.09271655976772,-81.30932667478919,-114.82682606395474,-114.44178916055458,12,12
Every hamster isn't there distracting Danielle.,There isn't every hamster distracting Danielle.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,85,2.6712768118013974,2.6868514403958113,-0.01557462859441383,0,-58.6134309284389,-58.08822236768901,-82.65492223465148,-82.26988533125132,9,9
Most libraries were there boring Sally.,There were most libraries boring Sally.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,86,1.1602242881848912,0.9955632082238596,0.16466107996103163,1,-54.71089816093445,-55.05694508552551,-62.83246817822869,-62.02588754309253,7,7
All women aren't there discovering Amelia to climb down those slopes.,There aren't all women discovering Amelia to climb down those slopes.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,87,1.9040036280554642,2.045121756762643,-0.141118128707179,0,-85.62279194034636,-83.40210982039571,-110.3748391050674,-109.98869265831007,13,13
All icicles were there confusing this man.,There were all icicles confusing this man.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,88,1.4661020726441683,2.2104638683286675,-0.7443617956844992,0,-62.821040868759155,-55.73563826084137,-76.01595952255667,-75.62981307579938,9,9
All prints of Derek are there disappearing.,There are all prints of Derek disappearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,89,0.925969999186739,1.9430976148108101,-1.0171276156240712,0,-58.39921844005585,-49.87605106830597,-65.80697843354976,-65.42083198679245,8,8
Most patients were there pressuring Ella to break a lot of dishes.,There were most patients pressuring Ella to break a lot of dishes.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,90,2.324175317178125,2.560668566044851,-0.23649324886672618,0,-81.77137994766235,-77.65389382839203,-114.3098343881561,-113.50325375301995,14,14
Most movie theaters aren't there distracting Karla.,There aren't most movie theaters distracting Karla.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,91,1.8879739836915832,1.7708961565756511,0.11707782711593206,1,-74.28207391127944,-74.6462715473026,-93.16181374819527,-92.35523311305911,10,10
Most waiters were there worrying Carla.,There were most waiters worrying Carla.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,92,1.095227800045232,1.3809541251790292,-0.28572632513379714,0,-67.22402811050415,-63.84591054916382,-77.08107831091124,-76.27449767577508,9,9
Each government was there looking to get a job.,There was each government looking to get a job.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,93,1.7410942607682187,1.4122351623491682,0.3288590984190505,1,-51.29539632797241,-53.26886975765228,-68.7063389356546,-67.39122138114396,10,10
Most guys aren't there escaping.,There aren't most guys escaping.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,94,2.1568549751191037,2.0744057403133453,0.08244923480575839,1,-41.376487758010626,-41.14705176651478,-56.47447258384435,-55.667891948708196,7,7
All fish are there vanishing.,There are all fish vanishing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,95,0.7815820467377783,1.8148251828965627,-1.0332431361587844,0,-42.53798258304596,-35.95237731933594,-47.22747486347263,-46.841328416715314,6,6
Each painting isn't there aggravating Barbara.,There isn't each painting aggravating Barbara.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,96,2.60958965807356,2.1964683473118782,0.41312131076168157,1,-57.07931910827756,-59.48229335062206,-80.5656260309396,-79.25050847642896,9,9
Each shoe is there disturbing Erin.,There is each shoe disturbing Erin.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,97,0.7630851315086166,1.031691476843547,-0.26860634533493044,0,-56.239468455314636,-53.04410648345947,-61.58106437587495,-60.2659468213643,7,7
All stories about the Balkans are there aggravating all boys.,There are all stories about the Balkans aggravating all boys.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,98,1.8213358877064252,2.2994789769964874,-0.4781430892900622,0,-75.80929833650589,-69.68543481826782,-97.66532898898299,-97.27918254222567,12,12
Each legislature is there retaliating.,There is each legislature retaliating.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,99,1.9283823609600614,2.0234805049683495,-0.09509814400828809,0,-50.91378593444824,-48.93298137187958,-64.41246246116867,-63.09734490665802,7,7
Each lake was there boring Marla.,There was each lake boring Marla.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,100,1.0658828936199072,0.8573718146854112,0.20851107893449594,1,-60.1712384223938,-60.52420949935913,-68.69830157135306,-67.38318401684242,8,8
Each granddaughter of Stephen is there escaping from James.,There is each granddaughter of Stephen escaping from James.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,101,1.4865874155858392,1.9418928650870158,-0.4553054495011766,0,-69.76970410346985,-63.90153205394745,-84.63557825932824,-83.3204607048176,10,10
