sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Carlos returns to these children.,Carlos returns to this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,29,2.5037158757979654,1.990698129559073,0.5130177462388923,1,-37.37335026264191,-39.25713765621185,-54.899361393227665,-53.192024563125365,7,7
Becca hadn't boycotted those oases.,Becca hadn't boycotted that oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,30,1.809646380313273,1.5131675290604598,0.29647885125281315,1,-78.41497188806534,-78.822445333004,-98.32108207151134,-95.46728815266906,11,11
A legislature hadn't aggravated this person.,A legislature hadn't aggravated these person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,31,1.9058754791834964,1.314386155086023,0.5914893240974735,1,-52.19275829195976,-58.63200971484184,-67.43976212542773,-69.14709895553003,8,8
Monica has loved this man.,Monica has loved these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,32,2.561701397121105,1.964379620998242,0.5973217761228631,1,-38.26037013530731,-44.14895939826965,-56.19227991515505,-57.89961674525735,7,7
Marcus praises this man.,Marcus praises these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,33,1.3044208201714398,0.4654490477794241,0.8389717723920157,1,-36.834375619888306,-42.736571311950684,-43.356479720745504,-45.063816550847804,5,5
Many men examine those analyses.,Many men examine that analyses.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,34,1.938936667819424,1.3103994798864587,0.6285371879329653,1,-45.82043719291687,-46.73786640167236,-57.454057199833414,-54.600263280991115,6,6
A drawing looks like these cacti.,A drawing looks like this cacti.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,35,1.8245283746514107,1.8114613094165546,0.013067065234856123,1,-54.05709946155548,-52.467366218566895,-70.47785483341818,-68.77051800331589,9,9
A mouth had disgusted that man.,A mouth had disgusted those man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,36,0.03299032475199226,-0.3758504252278466,0.4088407499798389,1,-49.80995774269104,-55.52563691139221,-50.040890015954986,-52.894683934797285,7,7
Sally couldn't love these men.,Sally couldn't love this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,37,2.3130736806992696,1.74981265765929,0.5632610230399795,1,-40.8911921530962,-43.68994350731373,-59.395781598690355,-57.68844476858805,8,8
Gary wasn't healing this man.,Gary wasn't healing these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,38,2.1022592709787946,1.5324859442359886,0.569773326742806,1,-41.23752961307764,-46.93327973037958,-55.9533445099292,-57.6606813400315,7,7
Steven arrived at this oasis.,Steven arrived at these oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,39,1.9742177262171197,1.966805214113814,0.007412512103305735,1,-43.826990842819214,-45.58621525764465,-57.64651492633905,-59.35385175644135,7,7
Carlos isn't exiting those oases.,Carlos isn't exiting that oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,40,2.0495189442459574,1.6694780668778781,0.38004087736807923,1,-61.51874382421374,-62.08531780168414,-79.96441432242736,-77.11062040358505,9,9
This waitress doesn't sell those stimuli.,This waitress doesn't sell that stimuli.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,41,2.5819851635269835,2.1970042540311567,0.38498090949582675,1,-50.29223365429789,-50.51828701142222,-70.94811496251376,-68.09432104367147,8,8
Janice has hated this alumnus.,Janice has hated these alumnus.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,42,2.6418349200212865,2.5868278251041343,0.055007094917152166,1,-57.35652160644531,-59.558922290802,-81.13303588663689,-82.84037271673921,9,9
Pamela is talking to these men.,Pamela is talking to this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,43,2.272312868522912,1.6568554212630784,0.6154574472598338,1,-44.61159437894821,-48.44337457418442,-65.06241019565442,-63.35507336555212,9,9
Susan notices these teeth.,Susan notices this teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,44,1.4931512443148918,1.2561734908737763,0.2369777534411155,1,-38.56609857082367,-38.04365050792694,-46.03185479239813,-44.32451796229582,5,5
Elizabeth has referenced that child.,Elizabeth has referenced those child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,45,2.0538046030024915,1.5167057680498164,0.5370988349526751,1,-38.275670766830444,-44.352057695388794,-50.59849838484539,-53.45229230368769,6,6
Allison isn't noticing these nuclei.,Allison isn't noticing this nuclei.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,46,2.7418000281551134,2.753285745296864,-0.01148571714175084,0,-52.80491687357426,-50.994208589196205,-77.48111712697028,-75.77378029686798,9,9
Lissa sounds like those women.,Lissa sounds like that women.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,47,2.0600001762387157,1.497214065463724,0.5627861107749916,1,-41.75827765464783,-42.84398651123047,-56.178278888318836,-53.324484969476536,7,7
Rebecca cures that child.,Rebecca cures those child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,48,2.5634875337565375,2.4156892041240936,0.14779832963244388,1,-38.813724756240845,-42.55430865287781,-54.19464995878007,-57.04844387762237,6,6
Pedestrians conceal those lice.,Pedestrians conceal that lice.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,49,2.000767246553089,1.6361181817447203,0.36464906480836845,1,-61.726834774017334,-61.79023337364197,-77.73297274644204,-74.87917882759973,8,8
Sabrina admired that person.,Sabrina admired those person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,50,1.8436628066488499,1.6859781327425207,0.15768467390632912,1,-44.802022218704224,-48.6019241809845,-55.86399905859732,-58.71779297743962,6,6
Kevin hires that person.,Kevin hires those person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,51,1.780266193655096,1.1779999892491162,0.6022662044059799,1,-35.1794273853302,-41.04455232620239,-44.08075835360568,-46.934552272447974,5,5
Cynthia hadn't concealed those children.,Cynthia hadn't concealed that children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,52,3.006503097114006,2.4721187339137156,0.5343843632002905,1,-53.39692611992359,-55.35259146988392,-80.45545399394965,-77.60166007510736,9,9
Kristin thought about that foot.,Kristin thought about those foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,53,1.4157945600917148,1.2504347309035018,0.16535982918821301,1,-43.03451704978943,-47.04582977294922,-52.94507897043143,-55.79887288927373,7,7
Theresa isn't dropping by that oasis.,Theresa isn't dropping by those oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,54,2.204209469054811,2.5454137844543596,-0.34120431539954854,0,-59.097963992506266,-58.53971475735307,-81.14005868305438,-83.99385260189666,10,10
Tonya boasts about those men.,Tonya boasts about that men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,55,1.1522728927319323,0.4718533710944267,0.6804195216375056,1,-50.24882435798645,-52.15796709060669,-58.314734607109976,-55.46094068826768,7,7
Bikes hurt this person.,Bikes hurt these person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,56,1.6161272720337874,0.8753273958145703,0.7407998762192171,1,-36.73013615608215,-42.882272243499756,-46.42689978828488,-48.13423661838718,6,6
Many customers question this man.,Many customers question these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,57,0.8276173012664062,0.3743160183775724,0.4533012828888338,1,-43.75647258758545,-48.18361711502075,-48.72217639518389,-50.429513225286186,6,6
The casseroles scare this woman.,The casseroles scare these woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,58,1.897849504091095,1.6904385634393613,0.2074109406517337,1,-54.102938652038574,-57.469563007354736,-69.28573468476733,-70.99307151486963,8,8
Museums were stunning this child.,Museums were stunning these child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,59,0.04933457630088167,-0.3931454455380994,0.44248002183898105,1,-61.103216886520386,-66.35039389133453,-61.49789349692744,-63.20523032702974,8,8
All projectors embarrass those people.,All projectors embarrass that people.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,60,0.8057348762455773,0.14839321721139548,0.6573416590341818,1,-55.251197814941406,-56.99879550933838,-60.89134194866045,-58.03754802981815,7,7
Michelle won't clean this tooth.,Michelle won't clean these tooth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,61,2.2752646244913115,1.958259575870454,0.31700504862085754,1,-39.80110836774111,-43.72748053818941,-55.72796073918029,-57.43529756928259,7,7
A hill bothers this man.,A hill bothers these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,62,0.8846592240659774,0.36575698966448894,0.5189022344014884,1,-41.094958901405334,-45.915709137916565,-46.4029142458012,-48.1102510759035,6,6
Many committees argue about this alumnus.,Many committees argue about these alumnus.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,63,1.8675167823519763,1.9920272214788781,-0.12451043912690185,0,-66.60633277893066,-67.19307565689087,-83.41398382009845,-85.12132065020077,9,9
Natalie references this child.,Natalie references these child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,64,1.6176642748686743,1.1389077158084742,0.4787565590602001,1,-42.375123023986816,-46.95499920845032,-52.08110867319886,-53.78844550330116,6,6
Carolyn wouldn't notice that foot.,Carolyn wouldn't notice those foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,65,2.8440995917109504,2.7648992419322944,0.07920034977865598,1,-43.89268511533737,-47.380081832408905,-66.64548184902497,-69.49927576786726,8,8
All students tour these oases.,All students tour this oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,66,0.9554348346880072,0.7122526286756425,0.24318220601236462,1,-54.851815938949585,-54.84675455093384,-61.539859781765635,-59.832522951663336,7,7
Some rivers didn't bore that woman.,Some rivers didn't bore those woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,67,1.5155148368484417,1.4136983390747915,0.1018164977736502,1,-50.20702534914017,-53.87535125017166,-62.3311440439277,-65.18493796277,8,8
Tanya cleaned these teeth.,Tanya cleaned this teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,68,1.9297573425963404,1.7782297313468394,0.15152761124950098,1,-41.292492270469666,-40.49432110786438,-52.87103632604771,-51.163699495945416,6,6
This broccoli is alarming those children.,This broccoli is alarming that children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,69,0.9464767368117109,0.9836649858215267,-0.03718824900981588,0,-52.06820893287659,-48.954097270965576,-58.69354609055856,-55.83975217171626,7,7
That movie won't astound these women.,That movie won't astound this women.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,70,1.8351173232960132,1.408188691941433,0.42692863135458015,1,-56.25732612609863,-58.39234697818756,-72.77338203576275,-71.06604520566046,9,9
That girl finds these men.,That girl finds this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,71,1.8956105219101609,1.2352766224183196,0.6603338994918413,1,-34.249794006347656,-36.50446057319641,-45.62345713780862,-43.91612030770633,6,6
Those girls would disagree with that child.,Those girls would disagree with those child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,72,2.5348183236068156,2.5818728751181013,-0.04705455151128568,0,-40.31341111660004,-42.79076862335205,-60.59195770545456,-63.44575162429686,8,8
Elaine does question this man.,Elaine does question these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,73,1.6905738672598767,1.093672474181665,0.5969013930782117,1,-44.332879304885864,-50.218525886535645,-56.166896375705,-57.8742332058073,7,7
Ella loves that synopsis.,Ella loves those synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,74,2.5451366228822074,2.691949647918699,-0.1468130250364914,0,-39.8801873922348,-41.853103160858154,-55.15100712952805,-58.00480104837035,6,6
Joel might criticize those theses.,Joel might criticize that theses.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,75,0.9589861885495914,1.212308782447888,-0.2533225938982966,0,-62.83105683326721,-57.950682163238525,-70.50294634166394,-67.64915242282163,8,8
Some people run around that oasis.,Some people run around those oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,76,2.8789538552086054,3.1421491686913647,-0.2631953134827594,0,-40.32314312458038,-41.07137453556061,-63.354773966249226,-66.20856788509153,8,8
The essays disturb that person.,The essays disturb those person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,77,0.5114389037302255,0.7831188315949333,-0.27167992786470785,0,-45.894758224487305,-47.11847257614136,-48.96339164686866,-51.81718556571096,6,6
Noah finds that man.,Noah finds those man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,78,0.9793572994729836,0.13697644792510388,0.8423808515478797,1,-35.93485128879547,-43.84293031692505,-41.81099508563337,-44.66478900447567,6,6
This cashier kisses these children.,This cashier kisses this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,79,1.5714418901777532,1.2276934502579613,0.34374843991979187,1,-48.71359395980835,-49.41249620914459,-59.71368719105262,-58.00635036095032,7,7
Bill isn't touring this oasis.,Bill isn't touring these oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,80,1.7812505360048938,1.704079305564914,0.07717123043997987,1,-53.859140675514936,-56.18384734913707,-68.10914496355409,-69.81648179365638,8,8
The museums fire those alumni.,The museums fire that alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,81,0.3063903089868809,0.2438028392113658,0.0625874697755151,1,-51.78215265274048,-49.30388355255127,-53.620494506661764,-50.766700587819464,6,6
All patients have this tooth.,All patients have these tooth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,82,1.6501354011552063,1.4981839568410997,0.15195144431410657,1,-35.94170308113098,-38.56074857711792,-45.84251548806222,-47.54985231816452,6,6
Vanessa sees this woman.,Vanessa sees these woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,83,3.5764597426956697,2.864972755257682,0.7114869874379877,1,-32.12450885772705,-38.100767612457275,-53.58326731390107,-55.29060414400337,6,6
Every boy has escaped from these women.,Every boy has escaped from this women.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,84,2.7650008100764625,2.2817310382667237,0.48326977180973874,1,-41.07155394554138,-43.23037528991699,-63.19156042615308,-61.48422359605078,8,8
Debra skates around those oases.,Debra skates around that oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,85,2.0649305038140318,1.6995075066314012,0.3654229971826306,1,-62.523640394210815,-62.95865345001221,-81.1080149285371,-78.25422100969482,9,9
Caroline isn't visiting this child.,Caroline isn't visiting these child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,86,3.032723590197852,2.6495769821982122,0.38314660799963995,1,-40.87603133171797,-45.648541025817394,-65.13782005330079,-66.84515688340309,8,8
Lori hasn't shocked those women.,Lori hasn't shocked that women.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,87,2.1031155773445924,1.6117028110973237,0.4914127662472687,1,-50.8477612324059,-51.925269443541765,-67.67268585116264,-64.81889193232035,8,8
Sarah talks to those children.,Sarah talks to that children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,88,2.5737595909036854,1.7095553332177087,0.8642042576859768,1,-30.402207672595978,-32.73363929986954,-45.84476521801809,-42.99097129917579,6,6
Samuel isn't exploring those oases.,Samuel isn't exploring that oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,89,2.6432476852591833,2.2029480352529984,0.4402996500061849,1,-56.50268917530775,-57.61159210652113,-80.2919183426404,-77.43812442379812,9,9
Melissa brought this louse.,Melissa brought these louse.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,90,2.5035033612902455,2.5485673063740473,-0.04506394508380174,0,-43.962353587150574,-45.35424280166626,-61.48687711618229,-63.19421394628459,7,7
Brenda boycotts these oases.,Brenda boycotts this oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,91,2.2841499602042354,2.1610892510899973,0.12306070911423816,1,-58.452338218688965,-57.72948706150055,-76.72553790032285,-75.01820107022053,8,8
Linda could observe this child.,Linda could observe these child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,92,2.4762543332834306,1.9598905318669446,0.516363801416486,1,-39.060580253601074,-44.382463693618774,-56.39436058658509,-58.10169741668739,7,7
Dawn can bike to these oases.,Dawn can bike to this oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,93,0.8642463790427668,0.8178630724376004,0.04638330660516643,1,-63.3699232339859,-62.08003616333008,-71.1481406453708,-69.44080381526848,9,9
Some actress won't sell that oasis.,Some actress won't sell those oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,94,2.078835676814091,2.3383240540931576,-0.2594883772790664,0,-54.684059381484985,-55.202457904815674,-73.3935804728118,-76.24737439165409,9,9
Brett lifted these teeth.,Brett lifted this teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,95,1.9768151573111499,1.6546185069711743,0.3221966503399756,1,-39.14322507381439,-39.36906814575195,-51.00411601768129,-49.296779187579,6,6
Dawn shocked these children.,Dawn shocked this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,96,1.4501354726979325,0.7451078846545052,0.7050275880434274,1,-41.6503301858902,-44.17315888404846,-50.35114302207779,-48.64380619197549,6,6
The sketches were looking like those octopi.,The sketches were looking like that octopi.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,97,2.295540385986354,1.9982911582485485,0.2972492277378054,1,-58.71145272254944,-58.830151081085205,-81.66685658241298,-78.81306266357069,10,10
These drawings couldn't look like those people.,These drawings couldn't look like that people.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,98,2.432904452171155,1.8137789469098413,0.6191255052613136,1,-47.00287374854088,-49.7212093770504,-68.89901381808127,-66.04521989923897,9,9
All teachers weren't complaining about those phenomena.,All teachers weren't complaining about that phenomena.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,99,2.711901217380876,2.457722474840305,0.25417874254057127,1,-54.09189685806632,-53.52571162208915,-78.4990078144942,-75.64521389565189,9,9
Victoria would describe that synopsis.,Victoria would describe those synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,True,False,True,True,100,1.2735430607503524,1.3544594753678882,-0.08091641461753585,0,-48.18531346321106,-50.553608894348145,-55.826571827713174,-58.68036574655547,6,6
